2026 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H0672 ,Local CCP ,"CIGNA HEALTHCARE OF COLORADO, INC. ",Cigna HealthCare ,Health Care Service Corporation ,67%,61%,62%,Not enough data available ,Not enough data available ,50%,68%,89%,89%,38%,74%,82%,60%,74%,55%,38%,75%,9%,86%,60%,54%,79,82,Not enough data available ,82,81,87,0.38,31%,Medicare shows only a Star Rating for this topic ,97%,99%,98%,100%,0.38,31%,Medicare shows only a Star Rating for this topic ,84,Not enough data available ,99,82%,88%,88%,95%,83%
H0710 ,Local CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",51%,76%,Plan too small to be measured ,Not enough data available ,Not enough data available ,No data available ,97%,99%,100%,Not enough data available ,74%,93%,43%,Not enough data available ,No data available ,No data available ,16%,9%,92%,19%,65%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.08,8%,Medicare shows only a Star Rating for this topic ,100%,98%,100%,100%,0.08,8%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,100,92%,93%,94%,98%,92%
H0712 ,Local CCP ,"WELLCARE OF CONNECTICUT, INC. ",Wellcare ,Centene Corporation ,72%,72%,65%,Not enough data available ,Not enough data available ,52%,73%,97%,95%,Not enough data available ,76%,88%,59%,82%,60%,38%,69%,9%,88%,59%,56%,80,Not enough data available ,90,84,81,86,0.36,24%,Medicare shows only a Star Rating for this topic ,100%,95%,100%,100%,0.36,24%,Medicare shows only a Star Rating for this topic ,85,Not enough data available ,99,90%,90%,90%,88%,89%
H0724 ,Local CCP ,"BUCKEYE HEALTH PLAN COMMUNITY SOLUTIONS, Inc. ",Wellcare By Allwell ,Centene Corporation ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not required to report ,Not enough data available
H0738 ,Local CCP ,"AmeriHealth Caritas VIP Next, Inc. ",AmeriHealth Caritas VIP Care (HMO-D-SNP) ,"Independence Health Group, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,48%,100%,87%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,98%,97%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,100,Not enough data available ,85%,87%,Not enough data available ,Not enough data available
H0755 ,Local CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",72%,71%,75%,Not enough data available ,Not enough data available ,51%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,32%,76%,90%,57%,81%,54%,41%,56%,11%,89%,46%,60%,81,82,91,86,84,88,0.08,15%,Medicare shows only a Star Rating for this topic ,100%,99%,100%,100%,0.08,15%,Medicare shows only a Star Rating for this topic ,84,88,100,86%,91%,89%,88%,88%
H0764 ,Local CCP ,"UNITEDHEALTHCARE OF NEW ENGLAND, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",No data available ,73%,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,55%,79%,96%,98%,Not enough data available ,78%,83%,55%,84%,Not enough data available ,Not enough data available ,65%,No data available ,Not enough data available ,47%,52%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.37,41%,Not enough data available ,Not enough data available ,Not enough data available ,100%,100%,0.37,41%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,100,87%,87%,89%,Not enough data available ,88%
H0777 ,Local CCP ,"MASS GENERAL BRIGHAM HEALTH PLAN, INC ",Mass General Brigham Health Plan ,Mass General Brigham Incorporated ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H0783 ,Local CCP ,"HUMANA BENEFIT PLAN OF TEXAS, INC. ",Humana ,Humana Inc. ,73%,65%,62%,Plan too small to be measured ,Plan too small to be measured ,44%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,77%,86%,61%,78%,50%,40%,82%,14%,88%,70%,49%,78,Not enough data available ,Not enough data available ,87,83,Not enough data available ,0.5,54%,Not enough data available ,100%,100%,100%,100%,0.5,54%,Medicare shows only a Star Rating for this topic ,89,Not enough data available ,83,83%,88%,87%,88%,81%
H0816 ,Local CCP ,"BESHP, INC. ",MyAdvocate Medicare Advantage ,Sanford Health ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H0885 ,Local CCP ,HEALTHIER NEW JERSEY INSURANCE COMPANY ,Braven Health ,"Horizon Mutual Holdings, Inc ",74%,71%,71%,64%,79%,51%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,59%,75%,86%,61%,75%,53%,40%,85%,13%,90%,61%,66%,83,87,90,88,88,88,0.15,6%,Medicare shows only a Star Rating for this topic ,99%,100%,97%,98%,0.15,6%,Medicare shows only a Star Rating for this topic ,86,91,99,89%,92%,90%,94%,92%
H0907 ,Local CCP ,"WELLPOINT IOWA, INC. ",Wellpoint ,"Elevance Health, Inc. ",68%,64%,60%,Not enough data available ,Not enough data available ,42%,70%,95%,94%,Not enough data available ,69%,80%,50%,77%,61%,44%,80%,11%,88%,64%,63%,78,83,86,86,84,88,0.27,30%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,100%,100%,0.27,30%,Medicare shows only a Star Rating for this topic ,87,90,99,88%,87%,89%,95%,88%
H0908 ,Local CCP ,"BUCKEYE COMMUNITY HEALTH PLAN, INC. ",Wellcare By Allwell ,Centene Corporation ,61%,58%,53%,Not enough data available ,Not enough data available ,38%,84%,93%,96%,32%,60%,80%,52%,74%,54%,Not enough data available ,75%,10%,86%,58%,54%,81,81,86,85,81,88,0.81,35%,Medicare shows only a Star Rating for this topic ,93%,100%,100%,100%,0.81,35%,Medicare shows only a Star Rating for this topic ,82,Not enough data available ,99,89%,89%,90%,95%,86%
H0913 ,Local CCP ,"WELLCARE HEALTH PLANS OF NEW JERSEY, INC. ",Wellcare ,Centene Corporation ,62%,53%,67%,Not enough data available ,Not enough data available ,55%,79%,98%,96%,Not enough data available ,62%,84%,58%,77%,72%,Not enough data available ,51%,10%,87%,50%,57%,82,83,87,84,84,86,0.44,17%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,100%,100%,0.44,17%,Medicare shows only a Star Rating for this topic ,84,Not enough data available ,99,87%,89%,86%,99%,91%
H0963 ,Local CCP ,"HUMANA MEDICAL PLAN OF MICHIGAN, INC. ",Humana ,Humana Inc. ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H0976 ,Local CCP ,SCAN HEALTH PLAN ,SCAN Health Plan ,SCAN Group ,81%,75%,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,80%,95%,97%,62%,89%,85%,80%,87%,Plan too new to be measured ,Plan too new to be measured ,76%,9%,87%,59%,53%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.2,11%,Not enough data available ,100%,100%,97%,100%,0.2,11%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,91%,89%,87%,95%,92%
H0978 ,Local CCP ,"SCAN HEALTH PLAN NEVADA, INC. ",SCAN Health Plan ,SCAN Group ,78%,75%,60%,Plan too new to be measured ,Plan too new to be measured ,59%,84%,98%,100%,Not enough data available ,85%,86%,82%,87%,54%,Not enough data available ,89%,16%,92%,74%,63%,76,Not enough data available ,91,84,89,Not enough data available ,1.18,16%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,97%,100%,1.18,16%,Medicare shows only a Star Rating for this topic ,90,91,100,89%,95%,92%,94%,96%
H0982 ,Local CCP ,"SOLIS HEALTH PLANS, INC. ",Solis Health Plans ,"Athena Healthcare Holdings, LLC ",87%,82%,48%,Not enough data available ,Not enough data available ,59%,92%,95%,99%,Not enough data available ,83%,86%,79%,91%,79%,Not enough data available ,81%,10%,97%,52%,60%,83,Not enough data available ,91,90,89,90,0.68,33%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,89%,89%,0.68,33%,Medicare shows only a Star Rating for this topic ,89,Not enough data available ,100,87%,89%,86%,94%,98%
H1019 ,Local CCP ,"CAREPLUS HEALTH PLANS, INC. ","CarePlus Health Plans, Inc. ",Humana Inc. ,82%,74%,55%,Not enough data available ,Not enough data available ,58%,77%,96%,97%,62%,88%,90%,84%,89%,63%,48%,88%,12%,89%,62%,67%,82,85,91,88,89,87,0.17,22%,Medicare shows only a Star Rating for this topic ,99%,99%,100%,100%,0.17,22%,Medicare shows only a Star Rating for this topic ,89,89,85,89%,91%,90%,94%,93%
H1032 ,Local CCP ,"Sunshine State Health Plan, Inc. ",Wellcare ,Centene Corporation ,76%,72%,64%,Not enough data available ,Not enough data available ,49%,77%,99%,95%,35%,83%,87%,75%,82%,55%,Not enough data available ,88%,10%,86%,64%,61%,82,84,91,85,87,87,0.28,32%,Medicare shows only a Star Rating for this topic ,98%,99%,100%,100%,0.28,32%,Medicare shows only a Star Rating for this topic ,89,Not enough data available ,99,87%,90%,89%,98%,90%
H1035 ,Local CCP ,"FLORIDA BLUE MEDICARE, INC. ",Florida Blue HMO ,Guidewell Mutual Holding Corporation ,81%,78%,67%,76%,88%,54%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,41%,72%,87%,73%,80%,60%,39%,59%,10%,84%,38%,61%,83,87,91,88,88,88,0.17,17%,Medicare shows only a Star Rating for this topic ,98%,97%,98%,100%,0.17,17%,Medicare shows only a Star Rating for this topic ,90,91,99,85%,90%,88%,90%,88%
H1036 ,Local CCP ,"HUMANA MEDICAL PLAN, INC. ",Humana ,Humana Inc. ,81%,80%,60%,71%,78%,52%,84%,97%,99%,54%,86%,88%,79%,84%,61%,45%,88%,10%,88%,74%,67%,82,85,91,87,89,87,0.22,15%,Medicare shows only a Star Rating for this topic ,99%,98%,100%,100%,0.22,15%,Medicare shows only a Star Rating for this topic ,89,90,85,87%,90%,89%,90%,91%
H1045 ,Local CCP ,"PREFERRED CARE PARTNERS, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",79%,78%,61%,70%,87%,55%,79%,97%,99%,56%,86%,93%,73%,86%,58%,48%,80%,12%,85%,50%,61%,83,88,89,88,88,87,0.17,17%,Medicare shows only a Star Rating for this topic ,100%,99%,100%,100%,0.17,17%,Medicare shows only a Star Rating for this topic ,88,90,100,87%,91%,89%,94%,89%
H1099 ,Local CCP ,HEALTH FIRST HEALTH PLANS ,"Health First Health Plans, Inc. ","Health First Shared Services, Inc. ",82%,82%,66%,71%,81%,55%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,58%,79%,92%,62%,87%,56%,46%,94%,10%,86%,85%,74%,83,85,92,89,91,87,0.05,4%,Medicare shows only a Star Rating for this topic ,99%,99%,95%,94%,0.05,4%,Medicare shows only a Star Rating for this topic ,90,91,99,85%,89%,88%,90%,86%
