2026 Star View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H0777 ,Local CCP ,"MASS GENERAL BRIGHAM HEALTH PLAN, INC ",Mass General Brigham Health Plan ,Mass General Brigham Incorporated ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H0783 ,Local CCP ,"HUMANA BENEFIT PLAN OF TEXAS, INC. ",Humana ,Humana Inc. ,3,3,3,Plan too small to be measured ,Plan too small to be measured ,2,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,3,3,3,3,1,1,4,1,4,4,1,3,Not enough data available ,Not enough data available ,3,1,Not enough data available ,3,1,Not enough data available ,5,5,5,5,3,1,1,4,Not enough data available ,1,2,3,2,3,2
H0816 ,Local CCP ,"BESHP, INC. ",MyAdvocate Medicare Advantage ,Sanford Health ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H0885 ,Local CCP ,HEALTHIER NEW JERSEY INSURANCE COMPANY ,Braven Health ,"Horizon Mutual Holdings, Inc ",3,4,4,1,1,3,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,4,3,3,3,3,2,1,4,1,4,3,3,4,5,3,4,4,4,4,5,5,4,5,4,4,4,5,5,2,4,5,4,4,4,4,4
H0907 ,Local CCP ,"WELLPOINT IOWA, INC. ",Wellpoint ,"Elevance Health, Inc. ",2,3,2,Not enough data available ,Not enough data available ,2,3,4,3,Not enough data available ,2,3,2,3,3,2,4,2,4,3,3,2,3,1,3,2,4,4,2,1,Not enough data available ,Not enough data available ,5,5,4,2,4,3,4,5,3,2,3,4,3
H0908 ,Local CCP ,"BUCKEYE COMMUNITY HEALTH PLAN, INC. ",Wellcare By Allwell ,Centene Corporation ,2,2,1,Not enough data available ,Not enough data available ,1,4,4,4,2,2,3,3,2,2,Not enough data available ,4,3,3,3,2,3,2,1,2,1,4,2,2,3,3,5,5,5,2,2,4,1,Not enough data available ,5,4,3,4,4,3
H0913 ,Local CCP ,"WELLCARE HEALTH PLANS OF NEW JERSEY, INC. ",Wellcare ,Centene Corporation ,2,2,3,Not enough data available ,Not enough data available ,4,4,5,4,Not enough data available ,2,3,3,3,5,Not enough data available ,2,3,3,2,2,4,3,1,2,2,3,3,4,4,Not enough data available ,Not enough data available ,5,5,3,4,4,2,Not enough data available ,5,3,3,2,5,4
H0963 ,Local CCP ,"HUMANA MEDICAL PLAN OF MICHIGAN, INC. ",Humana ,Humana Inc. ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H0976 ,Local CCP ,SCAN HEALTH PLAN ,SCAN Health Plan ,SCAN Group ,4,4,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,4,4,4,4,5,3,5,5,Plan too new to be measured ,Plan too new to be measured ,4,4,3,3,2,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,4,4,Not enough data available ,5,5,4,5,4,4,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,5,4,3,2,4,4
H0978 ,Local CCP ,"SCAN HEALTH PLAN NEVADA, INC. ",SCAN Health Plan ,SCAN Group ,4,4,2,Plan too new to be measured ,Plan too new to be measured ,5,4,5,5,Not enough data available ,4,3,5,5,2,Not enough data available ,5,1,5,4,3,1,Not enough data available ,4,2,4,Not enough data available ,2,4,4,Not enough data available ,Not enough data available ,4,5,2,4,4,4,4,5,4,5,4,4,5
H0982 ,Local CCP ,"SOLIS HEALTH PLANS, INC. ",Solis Health Plans ,"Athena Healthcare Holdings, LLC ",5,5,1,Not enough data available ,Not enough data available ,5,5,4,5,Not enough data available ,4,3,5,5,5,Not enough data available ,4,3,5,2,3,3,Not enough data available ,4,5,4,5,3,2,3,Not enough data available ,Not enough data available ,3,3,3,2,2,4,Not enough data available ,5,3,3,2,4,5
H1019 ,Local CCP ,"CAREPLUS HEALTH PLANS, INC. ","CarePlus Health Plans, Inc. ",Humana Inc. ,5,4,1,Not enough data available ,Not enough data available ,4,4,4,5,4,5,4,5,5,4,3,5,3,4,3,4,4,4,4,5,5,3,4,3,5,5,5,5,5,4,3,2,5,2,1,4,4,4,5,5
H1032 ,Local CCP ,"Sunshine State Health Plan, Inc. ",Wellcare ,Centene Corporation ,4,4,3,Not enough data available ,Not enough data available ,3,4,5,4,2,5,4,5,4,2,Not enough data available ,5,3,3,3,4,4,4,4,3,4,3,4,2,5,3,4,5,5,4,2,3,4,Not enough data available ,5,4,4,4,5,4
H1035 ,Local CCP ,"FLORIDA BLUE MEDICARE, INC. ",Florida Blue HMO ,Guidewell Mutual Holding Corporation ,4,5,3,5,5,4,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,3,3,4,4,4,3,1,3,4,2,1,4,4,5,4,4,4,4,4,4,4,4,3,4,5,4,4,4,5,5,5,3,3,3,4,3
H1036 ,Local CCP ,"HUMANA MEDICAL PLAN, INC. ",Humana ,Humana Inc. ,4,5,2,3,1,3,4,4,5,4,5,4,5,4,3,3,5,3,4,4,4,4,4,4,4,5,3,4,4,4,4,4,5,5,4,4,3,5,4,1,4,4,4,3,4
H1045 ,Local CCP ,"PREFERRED CARE PARTNERS, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",4,5,2,3,4,4,4,4,5,4,5,5,4,5,3,3,4,3,3,2,4,5,5,3,4,4,4,4,4,4,5,4,5,5,4,4,4,4,4,5,3,4,4,4,4
H1099 ,Local CCP ,HEALTH FIRST HEALTH PLANS ,"Health First Health Plans, Inc. ","Health First Shared Services, Inc. ",4,5,2,3,2,4,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,4,4,5,4,5,2,3,5,3,3,5,5,4,4,5,5,5,4,5,5,5,4,4,3,3,5,5,3,5,5,5,2,3,3,4,3
H1109 ,Local CCP ,AETNA HEALTH INC.(GA) ,Aetna Medicare ,CVS Health Corporation ,3,4,4,3,5,4,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,3,5,3,4,3,Not enough data available ,5,5,5,3,4,4,Not enough data available ,5,4,4,Not enough data available ,4,4,5,Not enough data available ,Not enough data available ,4,5,4,4,5,5,5,5,3,4,3,5,3
H1112 ,Local CCP ,"WELLCARE OF GEORGIA, INC. ",Wellcare ,Centene Corporation ,3,3,2,3,3,4,4,4,3,2,2,3,3,2,4,1,3,4,3,3,2,4,4,3,4,4,4,4,3,5,3,3,5,5,4,3,5,4,4,5,2,3,2,5,3
H1119 ,Local CCP ,"TSG GUARD, INC. ",Valor Health Plan ,"The Schroer Group, Inc. ",Not enough data available ,4,Plan too small to be measured ,Not enough data available ,Not enough data available ,No data available ,5,5,5,Not enough data available ,4,2,5,Not enough data available ,No data available ,No data available ,Not enough data available ,2,Not enough data available ,Not enough data available ,4,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,5,5,2,Not enough data available ,Not enough data available ,3,3,5,5,3,Plan too small to be measured ,Plan too small to be measured ,5,4,3,5,5,3
H1170 ,Local CCP ,"KAISER FOUNDATION HP OF GA, INC. ",Kaiser Permanente ,"Kaiser Foundation Health Plan, Inc. ",5,5,5,3,4,5,4,5,4,5,5,5,5,4,3,4,5,2,4,5,3,3,3,3,4,5,3,4,5,3,4,5,4,4,4,5,2,5,5,5,3,3,3,4,3
H1181 ,MSA ,NETWORK HEALTH INSURANCE CORPORATION ,Network Health Medicare Advantage Plans ,"Network Health, Inc. ",1,2,1,4,5,1,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Benefit not offered by plan ,2,4,3,3,Not enough data available ,Not enough data available ,5,No data available ,Benefit not offered by plan ,5,4,4,5,5,2,2,5,5,4,3,5,2,Not enough data available ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure
H1189 ,Local CCP ,CHRISTUS HEALTH PLAN ,CHRISTUS Health Advantage ,CHRISTUS Health ,3,5,2,5,4,3,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,3,4,4,3,2,3,2,4,1,1,2,4,4,4,5,5,5,5,5,4,3,2,5,4,5,5,5,4,2,5,2,3,2,5,2
H1206 ,Local CCP ,"COVENTRY HEALTH CARE OF ILLINOIS, INC. ",Aetna Medicare ,CVS Health Corporation ,Not enough data available ,3,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,No data available ,No data available ,No data available ,Not enough data available ,3,4,3,4,Plan too new to be measured ,Plan too new to be measured ,5,No data available ,Not enough data available ,3,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,4,5,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,5,1,3,3,Not enough data available ,5
H1212 ,Local CCP ,"WELLPOINT WEST VIRGINIA , INC. ",Wellpoint ,"Elevance Health, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H1215 ,Local CCP ,"NEBRASKA TOTAL CARE, INC. ",Wellcare ,Centene Corporation ,2,3,2,Plan too new to be measured ,Plan too new to be measured ,1,4,3,4,Not enough data available ,2,3,3,3,Not enough data available ,Not enough data available ,3,3,5,2,3,4,4,2,3,1,4,3,4,3,Not enough data available ,Not enough data available ,5,5,3,4,3,1,3,5,3,3,4,4,3
H1224 ,Local CCP ,LOCAL INITIATIVE HEALTH AUTHORITY FOR LA COUNTY ,L.A. Care Health Plan ,Local Initiative Health Authority for LA County ,2,3,4,Plan too new to be measured ,Plan too new to be measured ,5,2,2,2,3,4,3,4,3,5,2,1,1,3,1,2,2,2,1,3,4,1,3,5,3,3,2,4,5,3,5,5,4,2,5,4,3,2,4,4
H1225 ,Local CCP ,"HOPKINS HEALTH ADVANTAGE, INC. ",Johns Hopkins Advantage MD ,Johns Hopkins Healthcare LLC ,4,4,5,4,4,4,5,4,3,4,3,4,4,4,3,1,3,3,4,3,3,2,2,3,4,4,4,4,4,5,5,5,3,4,4,4,3,3,2,4,3,2,3,4,3
H1230 ,Local CCP ,"KAISER FOUNDATION HP, INC. ",Kaiser Permanente ,"Kaiser Foundation Health Plan, Inc. ",5,5,5,3,2,3,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,5,5,4,5,4,2,3,5,3,3,5,3,3,3,5,4,5,2,5,5,5,5,3,4,4,5,5,5,5,5,5,5,5,5,5,4
H1248 ,Local CCP ,LOUISIANA HEALTH SERVICE & INDEMNITY COMPANY ,Blue Cross and Blue Shield of Louisiana ,Louisiana Health Service & Indemnity Company ,5,5,4,3,3,3,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,2,4,3,3,5,2,4,4,4,2,4,3,5,4,5,5,5,4,5,5,4,3,2,4,4,5,5,4,5,4,4,4,4,4,4,3
H1278 ,Local CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",4,4,3,3,3,4,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,2,5,5,4,4,2,3,3,2,2,2,2,4,Not enough data available ,3,3,2,3,4,2,4,5,5,5,5,4,2,4,2,4,5,3,4,4,3,3
H1280 ,Local CCP ,"ETERNALHEALTH, INC. ",eternalHealth ,"Eternal Health of Delaware, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,5,5,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,5,Not enough data available ,Not enough data available ,1,Not enough data available ,Not enough data available
H1285 ,Local CCP ,"UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO, INC. ",UnitedHealthcare Community Plan ,"UnitedHealth Group, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,5,5,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
