Row #,Year,Proj. Type,Organization Name,Project Name,City,State,ZIP,SPA,SD,CD,Geo Code,Inventory Type,Bed Type,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Year-Round Beds,Total Seasonal Beds,Availability Start Date,Availability End Date,Overflow Beds,PIT Count,Total Beds
441335,2020,PSH,Housing Authority of the City of Los Angeles (HACLA),DMH Mental Health America Bonus,Long Beach,CA,90802,8,4,0,62088.0,C,,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,16.0,16
441337,2020,PSH,Housing Authority of the City of Los Angeles (HACLA),DMH Downtown Womens Center Bonus,Los Angeles,CA,90013,4,1,14,62118.0,C,,6.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,,,0.0,31.0,30
441339,2020,PSH,Housing Authority of the City of Los Angeles (HACLA),DHS Downtown Womens Center Bonus,Los Angeles,CA,90013,4,1,14,62118.0,C,,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36,0.0,,,0.0,31.0,36
441340,2020,PSH,Housing Authority of the City of Los Angeles (HACLA),DMH LA Family Housing Bonus,North Hollywood,CA,91605,2,3,6,62118.0,C,,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,,,0.0,26.0,26
441341,2020,PSH,Housing Authority of the City of Los Angeles (HACLA),DHS LA Family Housing Bonus,North Hollywood,CA,91605,2,3,6,62118.0,C,,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23,0.0,,,0.0,23.0,23
441342,2020,PSH,Housing Authority of the City of Los Angeles (HACLA),DMH OPCC Bonus,Los Angeles,CA,90013,4,2,14,62118.0,C,,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,,,0.0,23.0,23
441343,2020,PSH,Housing Authority of the City of Los Angeles (HACLA),DHS OPCC Bonus,Los Angeles,CA,90013,4,2,14,62118.0,C,,3.0,1.0,39.0,0.0,0.0,0.0,3.0,0.0,0.0,39.0,0.0,42,0.0,,,0.0,39.0,42
441345,2020,PSH,PATH Ventures,Villas Del Rey,Los Angeles,CA,90066,5,2,11,62118.0,C,,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,23,0.0,,,0.0,21.0,23
441346,2020,PSH,PATH Ventures,Vermont Villas,Los Angeles,CA,90247,8,2,15,62118.0,C,,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0.0,,,0.0,74.0,75
441347,2020,PSH,New Directions for Veterans,Sepulveda 2 - VASH,Los Angeles,CA,90073,5,3,0,62118.0,C,,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25,0.0,,,0.0,15.0,25
441348,2020,TH,New Directions for Veterans,HCHV 257 Bridge Welcome Center,Los Angeles,CA,90073,5,3,0,62118.0,C,,0.0,0.0,46.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46,0.0,,,0.0,44.0,46
441349,2020,PSH,People Assisting the Homeless (PATH),CA1343 PATH Gateway Connections,Los Angeles,CA,90004,4,2,13,62118.0,C,,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38,0.0,,,0.0,42.0,38
441350,2020,PSH,Skid Row Housing Trust,The Six Apartments,Los Angeles,CA,90057,4,1,1,62118.0,C,,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,50,0.0,,,0.0,45.0,50
441351,2020,PSH,Los Angeles County Department of Mental Health (DMH),HACLA Tenant Based Supportive Housing TBSH 2012,Los Angeles,CA,90020,4,2,13,62118.0,C,,49.0,22.0,151.0,0.0,0.0,0.0,49.0,0.0,0.0,151.0,0.0,200,0.0,,,0.0,203.0,200
440871,2020,ES,Weingart Center Association,Winter Shelter Program SPA 4,Los Angeles,CA,90013,4,2,14,62118.0,C,Facility-based beds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59.0,2019-12-03 00:00:00,2020-03-31 00:00:00,0.0,51.0,59
441353,2020,RRH,Upward Bound House,CA1335 South Los Angeles Rapid Re-Housing,Compton,CA,90220,6,2,0,60804.0,C,,203.0,64.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,0.0,,,0.0,208.0,208
441355,2020,RRH,Harbor Interfaith Services,CES RRH Individuals,San Pedro,CA,90731,8,4,15,62118.0,C,,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,,,0.0,28.0,28
441356,2020,RRH,The Whole Child,Everychild Family Housing,Santa Fe Springs,CA,90670,7,4,0,69037.0,C,,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,,,0.0,5.0,5
441358,2020,RRH,LA Family Housing Corporation (LAFH),CES RRH Individuals,North Hollywood,CA,91605,2,3,6,62118.0,C,,0.0,0.0,106.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106,0.0,,,0.0,106.0,106
441359,2020,RRH,The People Concern,CES RRH Individuals SPA 4,Los Angeles,CA,90013,4,2,14,62118.0,C,,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,,,0.0,31.0,31
441360,2020,RRH,"Special Service for Groups, Inc.",CES RRH Individuals,Los Angeles,CA,90003,6,2,9,62118.0,C,,0.0,0.0,52.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,52,0.0,,,0.0,52.0,52
441361,2020,RRH,St. Joseph Center,CES RRH Individuals SPA 5,Venice,CA,90291,5,3,11,62118.0,C,,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,,,0.0,31.0,31
441362,2020,RRH,"Special Service for Groups, Inc.",CES RRH Individuals WLCAC,Los Angeles,CA,90059,6,2,15,62118.0,C,,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,,,0.0,24.0,24
441363,2020,RRH,"Special Service for Groups, Inc.",CES RRH Individuals Sanctuary of Hope,Los Angeles,CA,90043,6,2,8,62118.0,C,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,,,0.0,2.0,2
441364,2020,RRH,"Special Service for Groups, Inc.",CES RRH Individuals Shields for Families,Los Angeles,CA,90047,8,2,0,62118.0,C,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,,,0.0,5.0,5
441365,2020,RRH,The People Concern,CES RRH Individuals Downtown Women Center SPA 4,Los Angeles,CA,90013,4,1,14,62118.0,C,,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,,,0.0,14.0,14
441366,2020,RRH,The People Concern,CES RRH Individuals Good Shepherd SPA 4,Los Angeles,CA,90026,4,1,13,62118.0,C,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,,,0.0,11.0,11
440968,2020,ES,LA Family Housing Corporation (LAFH),LFH FSC Crisis Housing SPA 2,North Hollywood,CA,91605,2,3,6,62118.0,C,Facility-based beds,394.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394,0.0,,,0.0,411.0,394
441367,2020,RRH,Los Angeles County Department of Health Services (DHS),HJC LFH,Los Angeles,CA,90012,4,1,14,62118.0,C,,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,,,0.0,26.0,26
441368,2020,RRH,Los Angeles County Department of Health Services (DHS),HJC USF,Pasadena,CA,91104,3,5,0,62724.0,C,,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,,,0.0,43.0,43
441369,2020,RRH,Los Angeles County Department of Health Services (DHS),HJC LAM,Los Angeles,CA,90012,4,1,14,62118.0,C,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,0.0,1.0,1
441370,2020,RRH,Los Angeles County Department of Health Services (DHS),HJC STJ,Venice,CA,90291,5,3,11,62118.0,C,,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,,,0.0,42.0,42
441371,2020,RRH,Los Angeles County Department of Health Services (DHS),HJC SSG,Los Angeles,CA,90012,4,1,14,62118.0,C,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,0.0,1.0,1
441372,2020,RRH,Los Angeles County Department of Health Services (DHS),HJC PAT,Los Angeles,CA,90012,4,1,14,62118.0,C,,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,,,0.0,40.0,40
441373,2020,RRH,Los Angeles County Department of Health Services (DHS),HJC MLC,Los Angeles,CA,90012,4,1,14,62118.0,C,,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30,0.0,,,0.0,30.0,30
441374,2020,PSH,St. Joseph Center,Gateway Apartments,Marina Del Rey,CA,90292,5,2,11,69037.0,C,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,,,0.0,20.0,20
441375,2020,RRH,The People Concern,CES RRH Individuals LGBT SPA 4,Los Angeles,CA,90038,4,3,4,62118.0,C,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,,,0.0,20.0,20
441376,2020,RRH,The People Concern,CES RRH Individuals Center Blessed Sacrament SPA 4,Los Angeles,CA,90028,4,3,13,62118.0,C,,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,,,0.0,38.0,38
440969,2020,ES,The People Concern,DHS Interim Housing SOLAR,Compton,CA,90221,6,2,0,60804.0,C,Facility-based beds,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,,,0.0,35.0,38
441377,2020,RRH,"Special Service for Groups, Inc.",CES RRH Individuals Home At Last,Los Angeles,CA,90047,6,2,8,62118.0,C,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,,,0.0,11.0,11
441378,2020,RRH,Harbor Interfaith Services,Rapid Re-Housing Families SPA 8,San Pedro,CA,90731,8,4,15,62118.0,C,,33.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,,,0.0,33.0,33
440970,2020,ES,New Directions for Veterans,CES Crisis Housing Program,Los Angeles,CA,90073,5,3,0,62118.0,C,Facility-based beds,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9,0.0,,,0.0,4.0,9
441379,2020,PSH,New Directions for Veterans,Burbank Bungalows,Los Angeles,CA,90073,5,3,0,62118.0,C,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11,0.0,,,0.0,12.0,11
441380,2020,PSH,Los Angeles House of Ruth,First 5 Whittier Apartments,Los Angeles,CA,90023,7,1,0,62118.0,C,,54.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.0,,,0.0,24.0,54
441381,2020,TH,Anti-Recidivism Coalition,Supportive Housing and Education Initiative Bromont,Sylmar,CA,91342,2,3,7,62118.0,C,,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,,,0.0,28.0,36
441382,2020,PSH,Los Angeles House of Ruth,Whittier Place Apartments,Los Angeles,CA,90023,7,1,0,62118.0,C,,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,,,0.0,17.0,18
441383,2020,PSH,PATH Ventures,Winnetka Village,Winnetka,CA,91306,2,3,3,62118.0,C,,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,62,0.0,,,0.0,57.0,62
441384,2020,PSH,LA Family Housing Corporation (LAFH),SPA 2 Welcome Home Project,North Hollywood,CA,91605,2,3,6,62118.0,C,,8.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,,,0.0,21.0,23
441386,2020,PSH,The Whole Child,CA1219 Shelter Plus Care,Whittier,CA,90603,7,4,0,64074.0,C,,71.0,16.0,8.0,0.0,0.0,0.0,71.0,0.0,0.0,8.0,0.0,79,0.0,,,0.0,3.0,79
440971,2020,ES,1736 Family Crisis Center,RHY Basic Center Emergency Shelter,CONFIDENTIAL,CA,CONFIDENTIAL,5,CONFIDENTIAL,CONFIDENTIAL,63384.0,C,Facility-based beds,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6,0.0,,,0.0,5.0,6
441388,2020,TH,Homes for Life Foundation,ILP SPA 3 Athena Homes,Alhambra,CA,91801,3,5,0,60030.0,C,,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18,0.0,,,0.0,14.0,18
440972,2020,ES,LA Family Housing Corporation (LAFH),DMH Interim Housing,Los Angeles,CA,91605,2,3,6,62118.0,C,Facility-based beds,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40,0.0,,,0.0,40.0,40
441389,2020,PSH,"Special Service for Groups, Inc.",CA1339 SPA 6 CES HACLA,Los Angeles,CA,90003,6,2,9,62118.0,C,,2.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.0,,,0.0,59.0,62
441391,2020,PSH,A Community of Friends,Selby Hotel,Los Angeles,CA,90028,4,3,13,62118.0,C,,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,,,0.0,24.0,28
441392,2020,TH,"Catholic Charities of Los Angeles, Inc.",Farley Family Transitional Housing,Los Angeles,CA,90026,4,1,13,62118.0,C,,63.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0.0,,,0.0,41.0,63
441393,2020,TH,Volunteers of America of Los Angeles,ILP SPA 2 Womens Care Cottage,North Hollywood,CA,91606,2,3,2,62118.0,C,,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30,0.0,,,0.0,12.0,30
441394,2020,TH,St. Anne's Maternity Home,ILP SPA 4 Bogen Family Center,Los Angeles,CA,90026,4,1,13,62118.0,C,,28.0,14.0,2.0,0.0,0.0,28.0,0.0,0.0,2.0,0.0,0.0,30,0.0,,,0.0,15.0,30
441396,2020,PSH,The People Concern,CA0408 Lodge Supportive Housing Program,Los Angeles,CA,90021,4,2,14,62118.0,C,,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30,0.0,,,0.0,32.0,30
441397,2020,PSH,Watts Labor Community Action Committee,CA0923 Watts Labor Community Action Center Mc Coy Plaza,Los Angeles,CA,90002,6,2,15,62118.0,C,,45.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,56,0.0,,,0.0,50.0,56
441399,2020,OPH,SRO Housing Corporation,Sec 8 PBV Carlton Hotel,Los Angeles,CA,90013,4,2,14,62118.0,C,,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,,,0.0,42.0,44
441400,2020,PSH,SRO Housing Corporation,Sec 8 PBV James Wood Apartments,Los Angeles,CA,90034,4,2,14,62118.0,C,,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,52,0.0,,,0.0,48.0,52
441401,2020,PSH,SRO Housing Corporation,Sec 8 PBV Renato Apartments,Los Angeles,CA,90013,4,2,14,62118.0,C,,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,95,0.0,,,0.0,91.0,95
441402,2020,PSH,Downtown Womens Center,SP Residence HACLA,CONFIDENTIAL,CA,CONFIDENTIAL,4,CONFIDENTIAL,CONFIDENTIAL,62118.0,C,,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,72,0.0,,,0.0,70.0,72
441403,2020,TH,The Salvation Army,GPD VA Clinical Treatment Hope Harbor,Los Angeles,CA,90007,6,1,9,62118.0,C,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15,0.0,,,0.0,58.0,15
441404,2020,PSH,Skid Row Housing Trust,New Carver Apartments,Los Angeles,CA,90015,4,1,14,62118.0,C,,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,92,0.0,,,0.0,92.0,92
441405,2020,PSH,Homes for Life Foundation,CA1218 HACoLA Shelter Plus Care,Los Angeles,CA,90044,8,2,0,69037.0,C,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6,0.0,,,0.0,3.0,6
441406,2020,PSH,Homeless Health Care Los Angeles,CA1047 HACoLA Shelter Plus Care,Los Angeles,CA,90057,4,1,13,62118.0,C,,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,11,0.0,,,0.0,7.0,11
441408,2020,PSH,Mental Health America,CA0742 Mental Health America,Lancaster,CA,93534,1,5,0,61914.0,C,,36.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,67,0.0,,,0.0,55.0,67
441410,2020,PSH,Coalition for Responsible Community Development,36th Street Apartments,Los Angeles,CA,90011,6,2,9,62118.0,C,,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10,0.0,,,0.0,4.0,10
441411,2020,TH,"Jovenes, Inc.",CES Transitional Housing Program Casa Olivares Youth,Los Angeles,CA,90033,4,1,14,62118.0,C,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8,0.0,,,0.0,8.0,8
441412,2020,PSH,Homes for Life Foundation,CA0345 Birch Grove Homes,Norwalk,CA,90650,7,4,0,62490.0,C,,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,,,0.0,33.0,34
441413,2020,PSH,Homes for Life Foundation,CA0386 Harbor Gateway Homes,Los Angeles,CA,90501,8,4,15,62118.0,C,,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18,0.0,,,0.0,16.0,18
441414,2020,TH,The Salvation Army,The Way In Youth Transitional Housing,Los Angeles,CA,90028,4,3,13,62118.0,C,,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24,0.0,,,0.0,23.0,24
440973,2020,ES,St. Joseph Center,STJ FSC Westminster TLC Venice Community Housing Crisis Housing,Venice,CA,90291,5,3,11,62118.0,C,Facility-based beds,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,16.0,16
441415,2020,RRH,Harbor Interfaith Services,CES RRH Youth,San Pedro,CA,90731,8,4,15,62118.0,C,,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,,,0.0,35.0,35
441416,2020,RRH,Valley Oasis,CES RRH Individuals,Lancaster,CA,93535,1,5,0,61914.0,C,,0.0,0.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65,0.0,,,0.0,65.0,65
441417,2020,RRH,Valley Oasis,CES RRH Youth,Lancaster,CA,93535,1,5,0,61914.0,C,,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,,,0.0,12.0,12
441418,2020,RRH,Covenant House California,CES RRH Youth,Los Angeles,CA,90027,4,3,13,62118.0,C,,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,,,0.0,28.0,28
441419,2020,RRH,Volunteers of America of Los Angeles,CES RRH Individuals SPA 6,Los Angeles,CA,90037,6,2,9,62118.0,C,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,0.0,1.0,1
440974,2020,ES,Valley Oasis,CES Crisis Housing Program,CONFIDENTIAL,CA,CONFIDENTIAL,1,CONFIDENTIAL,CONFIDENTIAL,61914.0,C,Facility-based beds,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,,,0.0,2.0,2
440975,2020,ES,"Special Service for Groups, Inc.",CES Crisis Housing Program NDC,Los Angeles,CA,90047,6,2,8,62118.0,C,Facility-based beds,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,,,0.0,14.0,14
441420,2020,RRH,People Assisting the Homeless (PATH),CES RRH Individuals SPA 4,Los Angeles,CA,90004,4,2,13,62118.0,C,,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,,,0.0,24.0,24
441421,2020,RRH,People Assisting the Homeless (PATH),CES RRH Individuals SPA 8,CONFIDENTIAL,CA,CONFIDENTIAL,8,CONFIDENTIAL,CONFIDENTIAL,62118.0,C,,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,0.0,,,0.0,61.0,61
441422,2020,RRH,"Jovenes, Inc.",CES RRH Youth SPA 7,Norwalk,CA,90650,7,4,0,62490.0,C,,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,,,0.0,42.0,42
441423,2020,RRH,The Whole Child,TWC Cities,Santa Fe Springs,CA,90670,7,4,0,69037.0,C,,23.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,,,0.0,28.0,28
441425,2020,RRH,People Assisting the Homeless (PATH),CES RRH Individuals SPA 5,Los Angeles,CA,90064,5,3,5,62118.0,C,,0.0,0.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51,0.0,,,0.0,51.0,51
441426,2020,RRH,People Assisting the Homeless (PATH),CES RRH Individuals SPA 7,Whittier,CA,90602,7,4,0,64074.0,C,,0.0,0.0,104.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104,0.0,,,0.0,104.0,104
441427,2020,RRH,St. Joseph Center,CES RRH Youth SPA 5,Venice,CA,90291,5,3,11,62118.0,C,,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,,,0.0,12.0,12
440976,2020,ES,First To Serve Inc.,CES Crisis Housing Program,Los Angeles,CA,90062,6,2,8,62118.0,C,Facility-based beds,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,,,0.0,38.0,32
440977,2020,ES,Whittier First Day Coalition,CES Bridge Housing Program,Whittier,CA,90602,7,4,0,64074.0,C,Facility-based beds,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,,,0.0,28.0,34
440978,2020,ES,"United States Veterans Initiative, Inc.",CES Crisis Housing Program,Inglewood,CA,90301,8,2,0,61740.0,C,Facility-based beds,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,,,0.0,13.0,14
440979,2020,ES,Los Angeles LGBT Center,CES Crisis Housing Program Youth,Los Angeles,CA,90038,4,3,4,62118.0,C,Facility-based beds,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9,0.0,,,0.0,9.0,9
440980,2020,ES,The Salvation Army,CES Crisis Housing Program Bell,Bell,CA,90201,7,1,0,69037.0,C,Facility-based beds,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,,,0.0,6.0,7
440981,2020,ES,The Salvation Army,CES Crisis Housing Way In Youth,Los Angeles,CA,90028,4,3,13,62118.0,C,Facility-based beds,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5,0.0,,,0.0,2.0,5
440982,2020,ES,The Midnight Mission,CES Crisis Housing Program,Los Angeles,CA,90014,4,2,14,62118.0,C,Facility-based beds,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0.0,,,0.0,56.0,56
441428,2020,RRH,The Village Family Services,CES RRH Youth,Los Angeles,CA,91605,2,3,2,62118.0,C,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15,0.0,,,0.0,15.0,15
441429,2020,RRH,The People Concern,CES RRH Individuals SPA 5,Santa Monica,CA,90404,5,3,0,63384.0,C,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,,,0.0,3.0,3
440983,2020,ES,Volunteers of America of Los Angeles,CES Crisis Housing Program SPA 3,Pomona,CA,91767,3,1,0,62850.0,C,Facility-based beds,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,,,0.0,1.0,2
440984,2020,ES,Weingart Center Association,CES Crisis Housing Program,Los Angeles,CA,90013,4,2,14,62118.0,C,Facility-based beds,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,,,0.0,7.0,9
440985,2020,ES,"Special Service for Groups, Inc.",CES Crisis Housing Program TCLC,Los Angeles,CA,90062,6,2,8,62118.0,C,Facility-based beds,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,,,0.0,17.0,26
441430,2020,RRH,First To Serve Inc.,Rapid Re-Housing SPA 6,Los Angeles,CA,90062,6,2,8,62118.0,C,,7.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,,,0.0,17.0,17
441432,2020,RRH,Los Angeles LGBT Center,CES Rapid Re-Housing Youth,Los Angeles,CA,90038,4,3,4,62118.0,C,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,,,0.0,9.0,9
441433,2020,RRH,Upward Bound House,CoC Rapid Re-Housing Families,Compton,CA,90221,6,2,0,60804.0,C,,206.0,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,206,0.0,,,0.0,206.0,206
441434,2020,RRH,Volunteers of America of Los Angeles,CoC Rapid ReHousing All,El Monte,CA,91731,3,1,0,61152.0,C,,67.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,0.0,,,0.0,71.0,71
441436,2020,RRH,St. Joseph Center,Rapid Re-Housing Homeless Living Veh SPA 6,CONFIDENTIAL,CA,CONFIDENTIAL,6,CONFIDENTIAL,CONFIDENTIAL,62118.0,C,,20.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,,,0.0,35.0,35
441438,2020,RRH,St. Joseph Center,Rapid Re-Housing Youth Venice,Venice,CA,90291,5,3,11,62118.0,C,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,,,0.0,5.0,5
441439,2020,RRH,St. Joseph Center,Rapid Re-Housing Winter Shelter Part SPA 5,Venice,CA,90291,5,3,11,62118.0,C,,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,,,0.0,9.0,9
