Row #,LAUID,Year,Proj. Type,Organization Name,Project Name,Address,City,State,ZIP,Geo Code,Census Tract,SPA,SD,CD,SSD,AD,Inventory Type,TH Unit Type,Bed Type,Target Pop. A,Target Pop. B,Youth Program,Veteran Program,HMIS,McKinney- Vento,LAHSA Funded,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Utilization Rate
251327,179-006904,2016,PSH,Los Angeles Gay & Lesbian Community Services Center,TAY Independent Living Program,1745 Wilcox Ave,Los Angeles,CA,90020.0,62118.0,190201.0,SPA 4,SD 3,CD13,SSD 26,AD 50,N,,,YMF,,1,0,HMIS,Yes,Yes,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17,0.0,17.0,0.0,,1.0,,,,,,,,6.0,17,0.35
251250,278-007100,2016,TH,Los Angeles Mission,Anne Douglas Center for Women,310 E. Winston Street,Los Angeles,CA,90013.0,62118.0,206200.0,SPA 4,SD 1,CD14,SSD 24,AD 53,C,Single,,SF,,0,0,Non-HMIS,No,No,0.0,0.0,27,0.0,0.0,0.0,,0.0,0.0,,,27,0.0,0.0,0.0,,,,,,,,,,27.0,27,1.0
251245,278-007104,2016,ES,Los Angeles Mission,Overnight Beds for Men,303 East Fifth st,Los Angeles,CA,90013.0,62118.0,207301.0,SPA 4,SD 1,CD14,SSD 30,AD 53,C,,Facility-based beds,SM,,0,0,Non-HMIS,No,No,0.0,0.0,180,0.0,0.0,0.0,,0.0,0.0,,,180,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,152.0,180,0.84
250887,121-007200,2016,TH,Los Angeles Youth Network (LAYN),Beachwood House,2471 Beachwood St.,Los Angeles,CA,90068.0,62118.0,189400.0,SPA 4,SD 3,CD4,SSD 25,AD 43,C,Single,,YMF,,1,0,HMIS,Yes,Yes,0.0,0.0,0,12.0,0.0,0.0,,0.0,0.0,,,12,0.0,0.0,12.0,,,1.0,,,,,,,2.0,12,0.17
250835,121-007202,2016,ES,Los Angeles Youth Network (LAYN),Hollywood Youth Shelter,1550 N. Gower St.,Los Angeles,CA,90028.0,62118.0,191000.0,SPA 4,SD 3,CD13,SSD 26,AD 50,C,,Facility-based beds,YMF,HIV,1,0,HMIS,Yes,Yes,0.0,0.0,0,17.0,0.0,0.0,,0.0,0.0,,,17,0.0,0.0,17.0,,,1.0,0.0,0.0,,,0.0,0.0,14.0,17,0.82
250888,121-007203,2016,ES,Los Angeles Youth Network (LAYN),Taft Youth Shelter,1680 N. Vine St. Suite 1005,Los Angeles,CA,90025.0,62118.0,191000.0,SPA 4,SD 3,CD13,SSD 26,AD 50,C,,Facility-based beds,YM,HIV,1,0,HMIS,Yes,Yes,0.0,0.0,0,6.0,0.0,0.0,,0.0,0.0,,,6,0.0,0.0,6.0,,,1.0,0.0,0.0,,,0.0,0.0,6.0,6,1.0
254752,121-007207,2016,TH,Los Angeles Youth Network (LAYN),Transitional Living Program,6118 Carlos Ave,Los Angeles,CA,90028.0,62118.0,191000.0,SPA 4,SD 3,CD13,SSD 26,AD 50,C,Single,,YMF,,0,0,HMIS,Yes,Yes,0.0,0.0,17,0.0,0.0,0.0,,0.0,0.0,,,17,0.0,17.0,0.0,,1.0,,,,,,,,14.0,17,0.82
250994,092-006502,2016,PSH,LTSC Community Development Corporation,Far East Building,349 E 1ST ST,LOS ANGELES,CA,90012.0,62118.0,206200.0,SPA 4,SD 1,CD14,SSD 24,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,4.0,0.0,,1.0,,,,,,,,4.0,4,1.0
250995,092-006503,2016,TH,LTSC Community Development Corporation,Kosumosu Transitional Housing,,,CA,,,,SPA 4,SD 1,CD14,SSD 24,AD 53,C,Single,,SFHC,DV,0,0,Non-HMIS,Yes,Yes,24.0,6.0,0,0.0,0.0,0.0,,0.0,0.0,,,24,0.0,0.0,0.0,,,,,,,,,,10.0,24,0.42
251221,280-007303,2016,TH,Mary Lind Foundation,"GPD - Mary Lind Foundation Transitional Housing Program - Royal Palms, Bimini and Rena B Recovery Center",360 S. Westlake Ave.,Los Angeles,CA,90057.0,62118.0,208903.0,SPA 4,SD 1,CD1,SSD 24,AD 53,C,Multiple,,SMF,,0,1,HMIS,Yes,Yes,0.0,0.0,360,0.0,0.0,0.0,,360.0,0.0,,,360,0.0,360.0,0.0,,1.0,,,,,,,,148.0,360,0.41
250860,282-007400,2016,PSH,Mental Health America of Los Angeles,Crossroad's Village,1925 W. Washington Blvd.,Los Angeles,CA,90018.0,62118.0,221210.0,SPA 4,SD 2,CD10,SSD 24,AD 53,C,,,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20,0.0,20.0,0.0,,1.0,,,,,,,,19.0,20,0.95
263752,282-007401,2016,PSH,Mental Health America of Los Angeles,Mental Health America Antelope Valley HAP,505 West Jackman Street,Lancaster,CA,93534.0,61914.0,900806.0,SPA 1,SD 5,NA ,SSD 21,AD 36,N,,,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39,0.0,0.0,0.0,,,,,,,,,,39.0,39,1.0
263754,348-014301,2016,PSH,"Mercy Housing, Inc.",Caroline Severance Manor,2936 West Eight Street,los angeles,CA,90005.0,62118.0,212203.0,SPA 4,SD 2,CD10,SSD 24,AD 53,C,,,HC,,0,0,Non-HMIS,No,No,118.0,18.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,0.0,0.0,0.0,,,,,,,,,,145.0,145,1.0
263755,348-014302,2016,PSH,"Mercy Housing, Inc.",El Monte Veterans Village,11240 Ramona Blvd,El Monte,CA,91731.0,61152.0,433200.0,SPA 3,SD 1,NA ,SSD 9,AD 18,C,,,SF,,0,1,Non-HMIS,No,No,0.0,0.0,40,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40,0.0,0.0,0.0,,,,,,,,,,40.0,40,1.0
251385,444-018902,2016,PSH,Meta Housing Corp,127th St Apartments,541 W El Segundo Blvd,Los Angeles,CA,90061.0,62118.0,291110.0,SPA 8,SD 2,CD15,SSD 35,AD 64,U,,,SMF,,0,1,Non-HMIS,No,No,0.0,0.0,84,0.0,0.0,0.0,0.0,84.0,0.0,40.0,0.0,84,,,,,,,,,,,,,,84,
251386,444-018901,2016,PSH,Meta Housing Corp,Winnetka Senior Apartments,20750 Sherman Way,Los Angeles,CA,91306.0,62118.0,134002.0,SPA 2,SD 3,CD3,SSD 27,AD 45,U,,,SMF,,0,1,Non-HMIS,No,No,0.0,0.0,84,0.0,0.0,0.0,0.0,28.0,0.0,40.0,0.0,84,,,,,,,,,,,,,,84,
251315,155-007504,2016,ES,Midnight Mission,EDAR Program (Everyone Deserves a Roof),601 S. San Pedro St.,Los Angeles,CA,90014.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,Other beds,SM,,0,0,Non-HMIS,No,No,0.0,0.0,17,0.0,0.0,0.0,,0.0,0.0,,,17,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,13.0,17,0.76
250842,155-007503,2016,TH,Midnight Mission,Homelight Family Living,601 S. San Pedro St. ,Los Angeles,CA,90014.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,Single,,HC,,0,0,Non-HMIS,No,No,40.0,11.0,0,0.0,0.0,0.0,,0.0,0.0,,,40,0.0,0.0,0.0,,,,,,,,,,33.0,40,0.82
251179,155-007502,2016,TH,Midnight Mission,Transitional Housing,601 S. San Pedro Street,Los Angeles,CA,90014.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,Single,,SM,,0,0,Non-HMIS,No,No,0.0,0.0,28,0.0,0.0,0.0,,0.0,0.0,,,28,0.0,0.0,0.0,,,,,,,,,,28.0,28,1.0
250971,146-007803,2016,ES,MJB Recovery,MJB Main St Emergency Shelter Program,11152 S Main St,Los Angeles,CA,90061.0,62118.0,241110.0,SPA 6,SD 2,CD8,SSD 30,AD 64,C,,Facility-based beds,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,110,0.0,0.0,0.0,,0.0,0.0,,,110,0.0,110.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,110.0,110,1.0
250954,378-015350,2016,PSH,National Community Renaissance (National CORE),Encanto Court (105th and Normandie),1345 W 105th Street,Los Angeles,CA,90044.0,62118.0,600202.0,SPA 8,SD 2,NA ,SSD 30,AD 62,C,,,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6,0.0,0.0,0.0,,,,,,,,,,6.0,6,1.0
254749,100-007873,2016,TH,"New Directions for Veterans, Inc.",Accelerated ReHousing Center (ARC),11303 Wilshire Blvd,Los Angeles,CA,90073.0,62118.0,701100.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,Single,,SM,,0,0,Non-HMIS,No,No,0.0,0.0,24,0.0,0.0,0.0,,0.0,0.0,,,24,0.0,0.0,0.0,,,,,,,,,,22.0,24,0.92
250978,442-018800,2016,PSH,"New Directions for Veterans, Inc.",Beswick Senior Apartments,3553 Beswick Street,Los Angeles,CA,90023.0,62118.0,204920.0,SPA 4,SD 1,CD14,SSD 24,AD 53,C,,,SMF,,0,1,Non-HMIS,No,No,0.0,0.0,32,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0.0,0.0,0.0,,,,,,,,,,28.0,32,0.88
251316,100-007865,2016,PSH,"New Directions for Veterans, Inc.",El Monte Veterans Apartments,11240 Ramona Blvd,Los Angeles,CA,91731.0,62118.0,433200.0,SPA 3,SD 1,NA ,SSD 9,AD 18,C,,,SMF,,0,1,Non-HMIS,No,No,0.0,0.0,40,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40,0.0,0.0,0.0,,,,,,,,,,40.0,40,1.0
250880,100-007856,2016,TH,"New Directions for Veterans, Inc.",GPD - Oasis for Veteran Women- Keaveney House,3471 S Barrington Avenue,Los Angeles,CA,90066.0,62118.0,271500.0,SPA 5,SD 2,CD11,SSD 30,AD 54,C,Single,,SF,,0,1,Non-HMIS,Yes,Yes,0.0,0.0,8,0.0,0.0,0.0,,8.0,0.0,,,8,0.0,8.0,0.0,,1.0,,,,,,,,7.0,8,0.88
250996,100-007859,2016,TH,"New Directions for Veterans, Inc.",GPD - Oasis for Veteran Women- Mitchell House,12536 Mitchell Ave,Los Angeles,CA,90066.0,62118.0,272201.0,SPA 5,SD 2,CD11,SSD 30,AD 54,C,Single,,SF,,0,1,Non-HMIS,Yes,Yes,0.0,0.0,6,0.0,0.0,0.0,,6.0,0.0,,,6,0.0,6.0,0.0,,1.0,,,,,,,,2.0,6,0.33
250872,100-007851,2016,TH,"New Directions for Veterans, Inc.",GPD - Veterans Opportunity Center West,11301 Wilshire Blvd VA Building 257,Los Angeles,CA,90073.0,62118.0,701100.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,Single,,SM,,0,1,Non-HMIS,Yes,Yes,0.0,0.0,50,0.0,0.0,0.0,,43.0,0.0,,,50,0.0,50.0,0.0,,1.0,,,,,,,,43.0,50,0.86
250873,100-007854,2016,TH,"New Directions for Veterans, Inc.",GPD - Veterans Opportunity Center-East,11301 Wilshire Blvd VA Building 116,Los Angeles,CA,90073.0,62118.0,701100.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,Single,,SM,,0,1,Non-HMIS,Yes,Yes,0.0,0.0,82,0.0,0.0,0.0,,82.0,0.0,,,82,0.0,82.0,0.0,,1.0,,,,,,,,74.0,82,0.9
250881,100-007858,2016,PSH,"New Directions for Veterans, Inc.",New Directions Sepulveda,16111 Plummer Street,Los Angeles,CA,91343.0,62118.0,117202.0,SPA 2,SD 3,CD12,SSD 18,AD 46,C,,,SMF,,0,1,Non-HMIS,No,No,0.0,0.0,97,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,97,0.0,0.0,0.0,,,,,,,,,,88.0,97,0.91
251210,100-007861,2016,PSH,"New Directions for Veterans, Inc.",Shelter Plus Care 1 - Tenant Based Project (HACLA),PO Box 25536,Los Angeles,CA,90025.0,62118.0,267300.0,SPA 5,SD 3,CD11,SSD 26,AD 54,C,,,SM,,0,1,Non-HMIS,No,No,0.0,0.0,9,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9,0.0,0.0,0.0,,,,,,,,,,9.0,9,1.0
251302,100-007866,2016,PSH,"New Directions for Veterans, Inc.",Shelter Plus Care 2 (S+C 2),PO Box 25536,Los Angeles,CA,90025.0,62118.0,267300.0,SPA 5,SD 3,CD11,SSD 26,AD 54,C,,,SMF,,0,1,Non-HMIS,No,No,0.0,0.0,23,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23,0.0,0.0,0.0,,,,,,,,,,23.0,23,1.0
251287,100-007867,2016,PSH,"New Directions for Veterans, Inc.",Shelter Plus Care 3 (S+C 3),PO Box 25536,Los Angeles,CA,90025.0,62118.0,267300.0,SPA 5,SD 3,CD11,SSD 26,AD 54,C,,,SMF,,0,1,Non-HMIS,No,No,0.0,0.0,11,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11,0.0,0.0,0.0,,,,,,,,,,11.0,11,1.0
253627,100-007869,2016,RRH,"New Directions for Veterans, Inc.",SSVF RRH (OPCC Subcontractor),1751 Cloverfield Blvd,Santa Monica,CA,90404.0,63384.0,701801.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,,,SMF+HC,,0,1,HMIS,Yes,Yes,0.0,0.0,1,0.0,0.0,0.0,,1.0,0.0,,,1,0.0,1.0,0.0,,1.0,,,,,,,,1.0,1,1.0
253624,100-007870,2016,RRH,"New Directions for Veterans, Inc.",SSVF RRH (St. Joseph Subcontractor),204 Hampton Drive,Venice,CA,90291.0,62118.0,273300.0,SPA 5,SD 3,CD11,SSD 26,AD 62,C,,,SMF+HC,,0,1,HMIS,Yes,Yes,0.0,0.0,1,0.0,0.0,0.0,,1.0,0.0,,,1,0.0,1.0,0.0,,1.0,,,,,,,,1.0,1,1.0
253622,100-007872,2016,RRH,"New Directions for Veterans, Inc.",SSVF RRH Surge,11303 Wilshire Blvd,Los Angeles,CA,90073.0,62118.0,701100.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,,,SMF+HC,,0,1,HMIS,Yes,Yes,0.0,0.0,4,0.0,0.0,0.0,,4.0,0.0,,,4,0.0,4.0,0.0,,1.0,,,,,,,,4.0,4,1.0
251247,289-007900,2016,OPH,New Economics For Women,Homeless Section 8 Voucher Program,303 Loma Dr,Los Angeles,CA,90017.0,62118.0,209104.0,SPA 4,SD 1,CD1,SSD 24,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,2,0.0,0.0,0.0,,0.0,0.0,,,2,0.0,2.0,0.0,,1.0,,,,,,,,2.0,2,1.0
250924,289-007901,2016,TH,New Economics For Women,La Posada,375 Columbia Avenue,Los Angeles,CA,90017.0,62118.0,209104.0,SPA 4,SD 1,CD1,SSD 24,AD 53,C,Single,,SM,,0,0,Non-HMIS,Yes,Yes,100.0,50.0,10,0.0,0.0,0.0,,0.0,0.0,,,110,0.0,0.0,0.0,,,,,,,,,,98.0,110,0.89
250984,066-008102,2016,ES,OPCC,Daybreak Emergency Shelter,1751 Cloverfield Blvd,Santa Monica,CA,90404.0,63384.0,701801.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,,Facility-based beds,SF,,0,0,Non-HMIS,Yes,Yes,0.0,0.0,25,0.0,0.0,0.0,,0.0,0.0,,,25,0.0,25.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,16.0,25,0.64
250939,066-008109,2016,PSH,OPCC,S+C Tenant Based Project (Santa Monica) - HACLA 1,1453 16th Street,Santa Monica,CA,90405.0,63384.0,701702.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,130,0.0,130.0,0.0,,1.0,,,,,,,,130.0,130,1.0
250941,066-008110,2016,PSH,OPCC,S+C Tenant Based Project (Santa Monica) - HACLA 2,1435 16th Street,Santa Monica,CA,90404.0,63384.0,701702.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,,,SMF+HC,,0,0,Non-HMIS,No,No,4.0,1.0,32,0.0,0.0,0.0,4.0,0.0,0.0,32.0,0.0,36,0.0,0.0,0.0,,,,,,,,,,37.0,36,1.03
250866,066-008126,2016,PSH,OPCC,S+C Tenant Based Project (Santa Monica) - HACoLA,1453 16th Street,Santa Monica,CA,90404.0,63384.0,701702.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,,,SMF,,0,0,Non-HMIS,No,No,3.0,1.0,67,0.0,0.0,0.0,3.0,0.0,0.0,67.0,0.0,70,0.0,0.0,0.0,,,,,,,,,,70.0,70,1.0
251360,066-008124,2016,ES,OPCC,Samoshel,505 Olympic Blvd.,Santa Monica,CA,90404.0,63384.0,701802.0,SPA 5,SD 3,NA ,SSD 26,AD 50,N,,Facility-based beds,SMF,,0,0,Non-HMIS,Yes,Yes,0.0,0.0,70,0.0,0.0,0.0,,0.0,0.0,,,70,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,60.0,70,0.86
250940,066-008114,2016,TH,OPCC,Sojourn - Services for Battered Women and Their Children,,,CA,,,,SPA 5,SD 3,NA ,SSD 26,AD 50,C,Single,,SMF+HC,DV,0,0,Non-HMIS,No,No,22.0,4.0,0,0.0,0.0,0.0,,0.0,0.0,,,22,0.0,0.0,0.0,,,,,,,,,,15.0,22,0.68
250864,066-008115,2016,TH,OPCC,Turning Point Transitional Housing,1447 16th Street,Santa Monica,CA,90404.0,63384.0,701702.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,Single,,SMF,,0,0,Non-HMIS,Yes,Yes,0.0,0.0,55,0.0,0.0,0.0,,0.0,0.0,,,55,0.0,55.0,0.0,,1.0,,,,,,,,32.0,55,0.58
250865,066-008117,2016,SH,OPCC,Westside Safe Haven,1751 Cloverfield Avenue,Santa Monica,CA,90404.0,63384.0,701801.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,,,SMF,,0,0,HMIS,Yes,Yes,,,25,,,,,0.0,0.0,,,25,,25.0,,,1.0,,,,,,,,15.0,25,0.6
263764,292-008156,2016,PSH,Pacific Clincs,Pacific Clinics TAY Housing Stabilization Program,800 S Santa Anita Ave,Arcadia,CA,91006.0,69037.0,430801.0,SPA 3,SD 5,NA ,SSD 22,AD 49,N,,,SMF,,1,0,HMIS,Yes,Yes,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8,0.0,8.0,0.0,,1.0,,,,,,,,8.0,8,1.0
250925,292-008151,2016,PSH,Pacific Clinics,HACoLA Shelter Plus Care,800 S. Santa Anita Ave.,Arcadia,CA,91006.0,69037.0,430801.0,SPA 3,SD 5,NA ,SSD 22,AD 49,C,,,SMF,,0,0,HMIS,Yes,Yes,34.0,13.0,14,0.0,0.0,0.0,11.0,0.0,0.0,14.0,0.0,48,34.0,14.0,0.0,1.0,1.0,,,,,,,,47.0,48,0.98
250906,292-008901,2016,PSH,Pacific Clinics,Portals/Pacific Clinics - Various Locations,800 S. Santa Anita Ave.,Arcadia,CA,91006.0,69037.0,430801.0,SPA 3,SD 5,NA ,SSD 22,AD 49,C,,,SMF,,0,0,HMIS,Yes,Yes,8.0,3.0,25,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,33,8.0,25.0,0.0,1.0,1.0,,,,,,,,26.0,33,0.79
250917,177-014501,2016,PSH,PATH Ventures,LaKretz Villas,335 N. Juanita Ave.,Los Angeles,CA,90004.0,62118.0,192700.0,SPA 4,SD 2,CD13,SSD 24,AD 43,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,38,0.0,38.0,0.0,,1.0,,,,,,,,38.0,38,1.0
251394,177-014516,2016,PSH,PATH Ventures,Marmion Way Apartments,3500-3526 Marmion Way,Los Angeles,CA,90065.0,62118.0,199000.0,SPA 4,SD 1,CD1,SSD 24,AD 51,U,,,SFHC,,0,1,Non-HMIS,No,No,72.0,24.0,0,0.0,72.0,0.0,66.0,0.0,0.0,0.0,0.0,72,,,,,,,,,,,,,,72,
250956,234-003403,2016,PSH,PATH Ventures,NoHo Senior Villas,5525 Klump Ave.,North Hollywood,CA,91601.0,62118.0,125310.0,SPA 2,SD 3,CD2,SSD 18,AD 39,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,30,0.0,30.0,0.0,,1.0,,,,,,,,30.0,30,1.0
251391,177-014505,2016,PSH,PATH Ventures,PATH Villas at Del Rey (Courtleigh Villas),11738 Courtleigh Drive,Los Angeles,CA,90066.0,62118.0,275200.0,SPA 5,SD 2,CD11,SSD 26,AD 62,N,,,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,,,,,,,,,,,,,22.0,22,1.0
251396,177-014512,2016,PSH,PATH Ventures,Vermont Villas,16304 S Vermont Ave,Los Angeles,CA,90247.0,62118.0,291210.0,SPA 8,SD 2,CD15,SSD 35,AD 64,N,,,SMF,,0,1,HMIS,Yes,Yes,0.0,0.0,78,0.0,0.0,0.0,0.0,50.0,0.0,78.0,0.0,78,,,,,,,,,,,,,78.0,78,1.0
251274,011-001132,2016,PSH,PATH Ventures,Villas at Gower Apartments,1726 N. Gower St,Los Angeles,CA,90028.0,62118.0,191000.0,SPA 4,SD 3,CD13,SSD 26,AD 50,C,,,SMF+HC,,0,0,Non-HMIS,No,No,72.0,22.0,39,0.0,0.0,0.0,13.0,0.0,0.0,39.0,0.0,111,72.0,39.0,0.0,1.0,1.0,,,,,,,,111.0,111,1.0
251395,177-014510,2016,PSH,PATH Ventures,West Hollywood (no name yet),1296 N Fairfax,West Hollywood,CA,90004.0,69037.0,211420.0,SPA 4,SD 2,CD10,SSD 24,AD 53,U,,,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30,,,,,,,,,,,,,,30,
254028,432-018301,2016,ES,"Pathways to Your Future, Inc.",Winter Shelter Program,2525 W. Vernon Ave. ,Los Angeles,CA,90008.0,62118.0,234000.0,SPA 6,SD 2,CD10,SSD 30,AD 54,N,,Facility-based beds,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,0,0.0,0.0,0.0,,,,35.0,35.0,2015-12-04,2016-03-31,0.0,0.0,24.0,35,0.69
250968,124-008510,2016,TH,Penny Lane Centers,Armargosa Project,43336 N. Gadsden Ave.,Lancaster,CA,93534.0,61914.0,900704.0,SPA 1,SD 5,NA ,SSD 21,AD 36,C,Single,,SMF,,1,0,HMIS,Yes,Yes,0.0,0.0,10,0.0,0.0,0.0,,0.0,10.0,,,10,0.0,10.0,0.0,,1.0,,,,,,,,5.0,10,0.5
251004,124-008501,2016,TH,Penny Lane Centers,Columbus Project,15862 Gresham St.,North Hills,CA,91343.0,62118.0,117404.0,SPA 2,SD 3,CD12,SSD 18,AD 46,C,Single,,SMF,,1,0,HMIS,Yes,Yes,0.0,0.0,18,0.0,0.0,0.0,,0.0,18.0,,,18,0.0,18.0,0.0,,1.0,,,,,,,,16.0,18,0.89
251240,124-008511,2016,TH,Penny Lane Centers,Gresham Project,15258 Gresham St.,North Hills,CA,91343.0,62118.0,117520.0,SPA 2,SD 3,CD6,SSD 18,AD 46,C,Single,,SMF,,1,0,HMIS,Yes,Yes,0.0,0.0,10,0.0,0.0,0.0,,0.0,10.0,,,10,0.0,10.0,0.0,,1.0,,,,,,,,7.0,10,0.7
251003,124-008500,2016,TH,Penny Lane Centers,Independent Living Program - Antelope Valley Project,44248 - 44258 Cedar Ave.,Lancaster,CA,95354.0,61914.0,900701.0,SPA 1,SD 5,NA ,SSD 21,AD 36,C,Multiple,,SMF,,1,0,HMIS,Yes,Yes,0.0,0.0,18,0.0,0.0,0.0,,0.0,18.0,,,18,0.0,18.0,0.0,,1.0,,,,,,,,17.0,18,0.94
250836,124-008505,2016,PSH,Penny Lane Centers,Penny Lane Permanent Housing Center Program,8906 Columbus Ave.,North Hills,CA,91343.0,62118.0,117510.0,SPA 2,SD 3,CD7,SSD 18,AD 46,C,,,SMF,,1,0,HMIS,Yes,Yes,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15,0.0,15.0,0.0,,1.0,,,,,,,,8.0,15,0.53
250889,124-008508,2016,TH,Penny Lane Centers,Penny Lane Transitional Housing Program,15266 Acre St.,North Hills,CA,91343.0,62118.0,117520.0,SPA 2,SD 3,CD6,SSD 18,AD 46,C,Single,,SMF,,1,0,HMIS,Yes,Yes,0.0,0.0,8,0.0,0.0,0.0,,0.0,8.0,,,8,0.0,8.0,0.0,,1.0,,,,,,,,8.0,8,1.0
250837,124-008509,2016,TH,Penny Lane Centers,Rayen Transitional Housing,15260 Rayen St.,North Hills,CA,91343.0,62118.0,117520.0,SPA 2,SD 3,CD6,SSD 18,AD 46,C,Single,,SMF,,1,0,HMIS,Yes,Yes,6.0,2.0,16,0.0,0.0,6.0,,0.0,16.0,,,22,6.0,16.0,0.0,1.0,1.0,,,,,,,,16.0,22,0.73
251317,044-008588,2016,ES,People Assisting the Homeless (PATH),Coordinated Assessment Motel Vouchers,340 N Madison Ave,Los Angeles,CA,90029.0,62118.0,192700.0,SPA 4,SD 2,CD13,SSD 24,AD 43,C,,Voucher beds,HC,,0,0,HMIS,Yes,Yes,9.0,3.0,0,0.0,0.0,0.0,,0.0,0.0,,,9,9.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,0.0,9.0,9,1.0
251352,044-008581,2016,RRH,People Assisting the Homeless (PATH),FSC Rapid Re-Housing,824 4th Ave,Los Angeles,CA,90019.0,62118.0,273300.0,SPA 5,SD 3,CD11,SSD 26,AD 62,N,,,HC,,0,0,HMIS,Yes,Yes,27.0,6.0,0,0.0,0.0,0.0,,0.0,0.0,,,27,27.0,0.0,0.0,1.0,,,,,,,,,27.0,27,1.0
251212,044-008583,2016,PSH,People Assisting the Homeless (PATH),HACLA - Tenant Based Supportive Housing,340 N. Madison Ave.,Los Angeles,CA,90029.0,62118.0,192700.0,SPA 4,SD 2,CD13,SSD 24,AD 43,C,,,SMF+HC,,0,0,HMIS,Yes,Yes,4.0,2.0,36,0.0,0.0,0.0,4.0,0.0,0.0,36.0,,40,4.0,36.0,0.0,1.0,1.0,,,,,,,,40.0,40,1.0
