Project ID,Row #,Year,Proj. Type,Organization Name,Project Name,Address,City,State,ZIP,SPA,CD,SD,Community,Geo Code,Inventory Type,Bed Type,Target Pop.,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Victim Service Provider,Additional Federal Funding?,Additional Federal Funding: HUD-VASH,Additional Federal Funding: SSVF,Additional Federal Funding: GPD,Additional Federal Funding: GPD-BH,Additional Federal Funding: GPD-LD,Additional Federal Funding: GPD-HH,Additional Federal Funding: GPD-CT,Additional Federal Funding: GPD-SITH,Additional Federal Funding: GPD-TP,Additional Federal Funding: HCHV,Additional Federal Funding: HCHV-CRS,Additional Federal Funding: HCHV-SH,Additional Federal Funding: BCP,Additional Federal Funding: TLP,Additional Federal Funding: MGH,Additional Federal Funding: HOPWA,Additional Federal Funding: HOPWA-HMV,Additional Federal Funding: HOPWA-PH,Additional Federal Funding: HOPWA-STSF,Additional Federal Funding: HOPWA-TH,Additional Federal Funding: PIH,Additional Federal Funding: Other,Housing Type,McKinney- Vento,McKinney- Vento: Esg,McKinney- Vento: EsgEs,McKinney- Vento: EsgRrh,McKinney- Vento: Coc,McKinney- Vento: CocSh,McKinney- Vento: CocTh,McKinney- Vento: CocPsh,McKinney- Vento: CocRrh,McKinney- Vento: CocSro,McKinney- Vento: SpC,McKinney- Vento: S8,McKinney- Vento: SHP,McKinney- Vento: YHDP,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Utilization Rate
2068,370774,2019,PSH,Alliance for Housing and Healing,CA0353 CHOISS SPA 5,CONFIDENTIAL,CONFIDENTIAL,CA,90405,5,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,63384,C,,HIV,4,2,4,0,0,0,4,0,0,4,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,8,4,4,0,1,1,0,0,0,,,0,0,3,8,0.38
2070,370776,2019,PSH,Alliance for Housing and Healing,CA0354 CHOISS SPA 7(a) MAR,CONFIDENTIAL,CONFIDENTIAL,CA,90242,7,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,61032,C,,HIV,16,4,10,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,26,16,10,0,1,1,0,0,0,,,0,0,25,26,0.96
2069,370778,2019,PSH,Alliance for Housing and Healing,CA0355 CHOISS SPA 7(b) DEC,CONFIDENTIAL,CONFIDENTIAL,CA,90650,7,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62490,C,,HIV,8,2,9,0,0,0,8,0,0,9,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,17,8,9,0,1,1,0,0,0,,,0,0,15,17,0.88
2223,370779,2019,PSH,Alliance for Housing and Healing,CA0356 CHOISS SPA 2,CONFIDENTIAL,CONFIDENTIAL,CA,91206,2,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,69037,C,,HIV,6,2,14,0,0,0,6,0,0,14,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,20,6,14,0,1,1,0,0,0,,,0,0,18,20,0.9
2224,370780,2019,PSH,Alliance for Housing and Healing,CA0357 CHOISS SPA 8,CONFIDENTIAL,CONFIDENTIAL,CA,90815,8,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62088,C,,HIV,22,7,12,0,0,0,22,0,0,12,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,34,22,12,0,1,1,0,0,0,,,0,0,34,34,1.0
2225,370781,2019,PSH,Alliance for Housing and Healing,CA0861 CHOISS SPA 3,CONFIDENTIAL,CONFIDENTIAL,CA,91103,3,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62724,C,,HIV,7,2,18,0,0,0,7,0,0,18,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,25,7,18,0,1,1,0,0,0,,,0,0,25,25,1.0
2287,370783,2019,OPH,Alliance for Housing and Healing,HACLA Section 8 Homeless Program,CONFIDENTIAL,CONFIDENTIAL,CA,90041,4,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,,HIV,0,0,11,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,11,0,11,0,0,1,0,0,0,,,0,0,11,11,1.0
17351,373826,2019,PSH,"AMCAL Multi-Housing, Inc.",Terracina,1126 W. IMPERIAL HWY.,LOS ANGELES,CA,90044,8,0,2,WESTMONT / WEST ATHENS,62118,C,,,16,6,6,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,22,0,0,0,0,0,0,0,0,,,0,0,22,22,1.0
1668,373355,2019,TH,Anti-Recidivism Coalition,Supportive Housing and Education Initiative Bromont,13190 BROMONT AVE.,SYLMAR,CA,91342,2,0,3,SYLMAR,62118,C,,,0,0,36,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,0,36,0,0,1,0,0,0,,,0,0,24,36,0.67
3294,373761,2019,TH,Anti-Recidivism Coalition,Supportive Housing and Education Initiative Magnolia,1250 MAGNOLIA AVE.,LOS ANGELES,CA,90006,4,1,2,PICO-UNION,62118,C,,,0,0,22,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,22,0,22,0,0,1,0,0,0,,,0,0,18,22,0.82
2859,370761,2019,ES,Arms of Nefertari,Emergency Shelter,2808 W. 85TH ST.,INGLEWOOD,CA,90305,8,0,2,INGLEWOOD,61740,C,Facility-based beds,,0,0,8,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,8,0,8,0,0,1,0,0,0,,,0,0,4,8,0.5
2519,373492,2019,PSH,Asian Pacific Counseling and Treatment Center,CA0914 Asian Pacific Counseling and Treatment Center,600 ST. PAUL AVE.,LOS ANGELES,CA,90017,4,1,1,CIVIC CENTER/BUNKER HILL,62118,C,,,0,0,22,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,22,0,22,0,0,1,0,0,0,,,0,0,20,22,0.91
3071,370508,2019,PSH,Aszkenazy Development,Harding Apartments,124 HARDING AVE.,SAN FERNANDO,CA,91340,2,0,3,SAN FERNANDO,69037,C,,,8,3,8,0,0,0,0,0,0,8,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,16,0,0,0,0,0,0,0,0,,,0,0,16,16,1.0
3052,370506,2019,PSH,Aszkenazy Development,Park View Place Apartments,133 PARK AVE.,SAN FERNANDO,CA,91340,2,0,3,SAN FERNANDO,69037,C,,,2,1,25,0,0,0,0,0,0,19,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,0,0,0,0,0,0,0,0,,,0,0,27,27,1.0
1850,372598,2019,ES,Beacon Light Mission and Doors of Hope,Beacon Light Mission ES,525 BROAD AVE.,WILMINGTON,CA,90744,8,15,4,WILMINGTON,62118,C,Facility-based beds,,0,0,16,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,16,0,0,0,0,0,0,0,0,,,0,0,16,16,1.0
3021,372599,2019,ES,Beacon Light Mission and Doors of Hope,Doors of Hope ES,529 BROAD AVE.,WILMINGTON,CA,90744,8,15,4,WILMINGTON,62118,C,Facility-based beds,,0,0,21,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,21,0,0,0,0,0,0,0,0,,,0,0,21,21,1.0
1583,373828,2019,ES,Bethel Los Angeles Community Development Corporation,Winter Shelter Program South Los Angeles SPA 6,7900 S. WESTERN AVE.,LOS ANGELES,CA,90047,6,8,2,MANCHESTER SQUARE,62118,C,Facility-based beds,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,0,0,0,49,49,1/11/2019,3/31/2019,0,0,49,49,1.0
3306,376256,2019,ES,Bridge to Home,Bridge Housing Program SPA 2,23031 DRAYTON ST.,SANTA CLARITA,CA,91350,2,0,5,SANTA CLARITA,63356,U,Facility-based beds,,0,0,45,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,0,0,0,0,0,0,0,0,,,0,0,0,45,0.0
2091,368638,2019,ES,Bridge to Home,Winter Shelter Program Santa Clarita SPA 2,23031 DRAYTON ST.,SANTA CLARITA,CA,91350,2,0,5,SANTA CLARITA,63356,C,Facility-based beds,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,0,0,0,60,60,12/1/2018,4/30/2019,0,0,59,60,0.98
2923,364093,2019,TH,"BRIDGES, Inc.",Casitas Esperanza,11927 ELLIOTT AVE.,EL MONTE,CA,91732,3,0,1,EL MONTE,61152,C,,,0,0,12,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,12,0,0,0,0,0,0,0,0,,,0,0,12,12,1.0
2924,364094,2019,TH,"BRIDGES, Inc.",Casitas Tranquilas,11927 ELLIOTT AVE.,EL MONTE,CA,91732,3,0,1,EL MONTE,61152,C,,,0,0,15,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,15,0,0,0,0,0,0,0,0,,,0,0,13,15,0.87
2977,365466,2019,TH,"Broom Homestead, Inc.",Transitional Housing Edrica's House,3616 10TH AVE.,LOS ANGELES,CA,90018,6,10,2,JEFFERSON PARK,62118,C,,,0,0,22,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,22,0,22,0,0,1,0,0,0,,,0,0,6,22,0.27
3037,371251,2019,ES,Bryant Temple CDC,Winter Shelter Program SPA 6,2514 W. VERNON AVE.,LOS ANGELES,CA,90008,6,8,2,LEIMERT PARK,62118,C,Facility-based beds,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,0,0,0,49,49,12/1/2018,3/31/2019,0,0,45,49,0.92
3053,373834,2019,PSH,Burbank Housing Corporation,Burbank Veteran Bungalows,1108 W. ANGELENO ST.,BURBANK,CA,91502,2,0,5,BURBANK,60456,C,,,0,0,11,0,0,0,0,11,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,11,0,0,0,0,0,0,0,0,,,0,0,11,11,1.0
3119,373842,2019,TH,Burbank Housing Corporation,Home Front,2406 N. NAOMI ST.,BURBANK,CA,91504,2,0,5,BURBANK,60456,C,,,26,7,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,0,0,0,0,0,0,0,0,,,0,0,26,26,1.0
3134,373846,2019,TH,Burbank Housing Corporation,Linden House,225 W. LINDEN AVE,BURBANK,CA,91502,2,0,5,BURBANK,60456,C,,,0,0,6,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6,0,0,0,0,0,0,0,0,,,0,0,5,6,0.83
3117,373838,2019,TH,Burbank Housing Corporation,Puerta Nueva Transitional Facility,1819 GRISMER AVE.,BURBANK,CA,91504,2,0,5,BURBANK,60456,C,,,12,5,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,No,No,No,No,No,No,No,No,No,No,No,No,No,No,12,0,0,0,0,0,0,0,0,,,0,0,12,12,1.0
1899,374641,2019,ES,California Council For Veteran Affairs,CES Bridge Housing Program Homes for Heroes (Women and Children),7051 S. 3RD ST.,LOS ANGELES,CA,90043,6,8,2,HYDE PARK,62118,C,Facility-based beds,,0,0,8,0,0,0,0,8,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,8,0,8,0,0,1,0,0,0,,,0,0,6,8,0.75
3156,372604,2019,TH,Casa de Los Angelitos,Casa de Los Angelitos,CONFIDENTIAL,CONFIDENTIAL,CA,90710,8,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,,DV,0,0,3,0,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,0,0,0,0,0,0,0,0,,,0,0,3,3,1.0
3135,374981,2019,ES,"Catholic Charities of Los Angeles, Inc.",Angel's Flight Youth Shelter a Part of Catholic Charities Los Angeles,CONFIDENTIAL,CONFIDENTIAL,CA,90057,4,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,Facility-based beds,HIV,0,0,0,16,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,16,0,0,0,0,0,0,0,0,,,0,0,16,16,1.0
2555,374988,2019,ES,"Catholic Charities of Los Angeles, Inc.",CES Bridge Housing Program Hawkes,1640 ROCKWOOD ST.,LOS ANGELES,CA,90026,4,13,1,HISTORIC FILIPINOTOWN,62118,C,Facility-based beds,,0,0,25,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,0,25,0,0,1,0,0,0,,,0,0,24,25,0.96
2559,375002,2019,ES,"Catholic Charities of Los Angeles, Inc.",CES Bridge Housing Program Languille,267 BELMONT AVE.,LOS ANGELES,CA,90026,4,13,1,HISTORIC FILIPINOTOWN,62118,C,Facility-based beds,,0,0,10,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,10,0,10,0,0,1,0,0,0,,,0,0,5,10,0.5
2076,375001,2019,ES,"Catholic Charities of Los Angeles, Inc.",CES Crisis Housing Program Hawkes,1640 ROCKWOOD ST.,LOS ANGELES,CA,90026,4,13,1,HISTORIC FILIPINOTOWN,62118,C,Facility-based beds,,0,0,10,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,10,0,10,0,0,1,0,0,0,,,0,0,5,10,0.5
2299,375006,2019,ES,"Catholic Charities of Los Angeles, Inc.",CES Crisis Housing Program Languille,267 BELMONT AVE.,LOS ANGELES,CA,90026,4,13,1,HISTORIC FILIPINOTOWN,62118,C,Facility-based beds,,0,0,20,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,20,0,20,0,0,1,0,0,0,,,0,0,15,20,0.75
1840,375008,2019,TH,"Catholic Charities of Los Angeles, Inc.",Farley Family Transitional Housing,1671 BEVERLY BLVD.,LOS ANGELES,CA,90026,4,13,1,HISTORIC FILIPINOTOWN,62118,C,,,63,21,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,0,0,1,0,0,0,0,,,0,0,63,63,1.0
3321,376554,2019,TH,"Center for the Pacific Asian Family, Inc.",CA0341 Transitional Housing Program 2,CONFIDENTIAL,CONFIDENTIAL,CA,90706,4,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,,DV,12,6,0,0,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,12,0,0,0,0,0,0,0,0,,,0,0,6,12,0.5
3138,374909,2019,TH,"Center for the Pacific Asian Family, Inc.",CA0363 Transitional Housing Program,CONFIDENTIAL,CONFIDENTIAL,CA,90247,8,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,61428,C,,DV,12,5,0,0,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,12,0,0,0,0,0,0,0,0,,,0,0,12,12,1.0
3022,374908,2019,ES,"Center for the Pacific Asian Family, Inc.",CPAF Emergency Shelter,CONFIDENTIAL,CONFIDENTIAL,CA,90036,4,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,Facility-based beds,DV,12,4,3,0,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,15,0,0,0,0,0,0,0,0,,,0,0,15,15,1.0
3019,373661,2019,ES,Child and Family Center,Domestic Violence Shelter,CONFIDENTIAL,CONFIDENTIAL,CA,91321,2,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,63356,C,Facility-based beds,DV,6,2,0,0,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6,0,0,0,0,0,0,0,0,,,0,0,5,6,0.83
3157,373854,2019,TH,"Chosen Gospel Recovery, Inc.",Ruby's House I-4,417 W. 55TH ST.,LOS ANGELES,CA,90037,6,9,2,SOUTH PARK,62118,C,,,22,9,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,22,0,0,0,0,0,0,0,0,,,0,0,22,22,1.0
2746,370697,2019,TH,Christ-Centered Ministries,Restoration Re-Entry Residence Men,271 E. 43RD ST.,LOS ANGELES,CA,90011,6,9,2,SOUTH PARK,62118,C,,,0,0,20,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,20,0,20,0,0,1,0,0,0,,,0,0,18,20,0.9
2747,370698,2019,TH,Christ-Centered Ministries,Restoration Re-Entry Residence Women,235 E. 43RD ST.,LOS ANGELES,CA,90011,6,9,2,SOUTH PARK,62118,C,,,0,0,20,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,20,0,20,0,0,1,0,0,0,,,0,0,17,20,0.85
2525,371236,2019,PSH,City of Burbank,CA1499 HELP Equal Access to Supportive Living,150 N. THIRD ST.,BURBANK,CA,91502,2,0,5,BURBANK,60456,C,,,22,5,15,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,37,22,15,0,1,1,0,0,0,,,0,0,23,37,0.62
2066,370759,2019,TH,City of Covina,McGill Transitional House,1104 W. MCGILL ST.,COVINA,CA,91722,3,0,5,COVINA,69037,C,,,7,2,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7,7,0,0,1,0,0,0,0,,,0,0,5,7,0.71
1177,371254,2019,PSH,City of Pomona,CA0462 Shelter Plus Care,505 S. GAREY AVE.,POMONA,CA,91766,3,0,1,POMONA,62850,C,,,113,22,32,0,0,0,0,0,0,5,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,145,113,32,0,1,1,0,0,0,,,0,0,134,145,0.92
2484,371272,2019,RRH,City of Pomona,CA1507 Pomona Operation Porchlight Rapid Re-Housing,505 S. GAREY AVE.,POMONA,CA,91766,3,0,1,POMONA,62850,C,,,33,9,29,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,62,33,29,0,1,1,0,0,0,,,0,0,62,62,1.0
3104,372580,2019,ES,City of Pomona,CES Crisis Housing SPA 3 VOA,1400 E. MISSION BLVD.,POMONA,CA,91766,3,0,1,POMONA,62850,C,Facility-based beds,,0,0,100,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,100,0,100,0,0,1,0,0,0,,,0,0,94,100,0.94
3313,376258,2019,ES,City of Pomona,Tri-City Crisis Housing,1400 E. MISSION BLVD.,POMONA,CA,91766,3,0,1,POMONA,62850,C,Facility-based beds,,0,0,28,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,0,28,0,0,1,0,0,0,,,0,0,28,28,1.0
3176,375044,2019,PSH,City of Santa Monica,Consolidated SIP,1901 MAIN ST.,SANTA MONICA,CA,90405,5,0,3,SANTA MONICA,63384,C,,,25,10,173,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,198,0,0,0,0,0,0,0,0,,,0,0,198,198,1.0
3018,364131,2019,ES,Claremont Homeless Advocacy Program,Overnight Accommodation,727 HARRISON ST.,CLAREMONT,CA,91711,3,0,1,CLAREMONT,69037,C,Facility-based beds,,0,0,13,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,13,0,0,0,0,0,0,0,0,,,0,0,9,13,0.69
3305,370571,2019,TH,Claremont House of Ruth,CA0515 Transitional Housing Program,CONFIDENTIAL,CONFIDENTIAL,CA,91711,3,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,69037,C,,DV,36,7,0,0,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,36,0,0,0,0,0,0,0,0,,,0,0,20,36,0.56
3028,370561,2019,ES,Claremont House of Ruth,Emergency Shelter for Battered Women,CONFIDENTIAL,CONFIDENTIAL,CA,91711,3,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,69037,C,Facility-based beds,DV,7,2,2,0,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,9,0,0,0,0,0,0,0,0,,,0,0,4,9,0.44
3054,373858,2019,PSH,Clifford Beers Housing,Burlington Family Apartments,409 S. BURLINGTON AVE.,LOS ANGELES,CA,90057,4,1,1,WESTLAKE,62118,C,,,25,8,21,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,0,0,0,0,0,0,0,0,,,0,0,46,46,1.0
