user_id,signup_date,signup_cohort,activity_date,event_type,session_duration_sec,plan_type
C00090,2025-02-26,W09,2025-03-09,feature_use,422.6,free
C00091,2025-03-12,W11,2025-03-17,feature_use,21.9,basic
C00091,2025-03-12,W11,2025-03-15,feature_use,31.0,free
C00091,2025-03-12,W11,2025-03-17,page_view,19.5,free
C00091,2025-03-12,W11,2025-03-31,page_view,200.1,free
C00091,2025-03-12,W11,2025-04-11,page_view,26.0,basic
C00091,2025-03-12,W11,2025-04-15,page_view,1119.7,free
C00091,2025-03-12,W11,2025-04-09,search,118.3,free
C00091,2025-03-12,W11,2025-04-26,feature_use,37.1,pro
C00091,2025-03-12,W11,2025-04-25,settings_change,156.8,free
C00091,2025-03-12,W11,2025-05-20,page_view,772.1,basic
C00091,2025-03-12,W11,2025-05-18,feature_use,36.3,free
C00091,2025-03-12,W11,2025-05-16,feature_use,700.8,free
C00091,2025-03-12,W11,2025-06-03,page_view,314.4,free
C00091,2025-03-12,W11,2025-05-28,page_view,53.0,free
C00092,2025-01-22,W04,2025-01-26,page_view,144.2,basic
C00093,2025-01-08,W02,2025-01-08,feature_use,85.9,free
C00093,2025-01-08,W02,2025-01-17,page_view,48.0,pro
C00093,2025-01-08,W02,2025-01-16,page_view,1048.7,free
C00093,2025-01-08,W02,2025-01-21,page_view,1257.1,free
C00093,2025-01-08,W02,2025-01-28,feature_use,300.4,free
C00093,2025-01-08,W02,2025-01-27,feature_use,16.8,basic
C00093,2025-01-08,W02,2025-01-23,feature_use,109.6,free
C00093,2025-01-08,W02,2025-02-04,page_view,174.7,pro
C00094,2025-02-12,W07,2025-02-17,page_view,80.4,free
C00094,2025-02-12,W07,2025-02-14,settings_change,51.5,basic
C00095,2025-01-29,W05,2025-01-29,page_view,53.8,free
C00095,2025-01-29,W05,2025-03-23,search,217.6,free
C00095,2025-01-29,W05,2025-03-20,feature_use,469.3,basic
C00095,2025-01-29,W05,2025-03-25,feature_use,70.0,pro
C00096,2025-02-26,W09,2025-03-04,search,367.3,free
C00097,2025-01-01,W01,2025-01-05,feature_use,31.2,basic
C00097,2025-01-01,W01,2025-01-02,page_view,178.2,free
C00097,2025-01-01,W01,2025-01-04,feature_use,1037.3,pro
C00097,2025-01-01,W01,2025-01-12,feature_use,249.3,pro
C00097,2025-01-01,W01,2025-01-17,page_view,80.3,basic
C00097,2025-01-01,W01,2025-01-19,settings_change,43.7,free
C00097,2025-01-01,W01,2025-01-16,feature_use,76.6,free
C00097,2025-01-01,W01,2025-02-14,page_view,75.1,basic
C00097,2025-01-01,W01,2025-02-17,page_view,133.7,free
C00097,2025-01-01,W01,2025-02-17,page_view,947.1,free
C00097,2025-01-01,W01,2025-02-16,page_view,201.7,basic
C00097,2025-01-01,W01,2025-03-02,feature_use,280.9,basic
C00098,2025-03-19,W12,2025-03-19,feature_use,366.8,basic
C00098,2025-03-19,W12,2025-03-21,page_view,157.9,free
C00098,2025-03-19,W12,2025-04-04,feature_use,190.3,basic
C00098,2025-03-19,W12,2025-04-04,page_view,398.5,pro
C00098,2025-03-19,W12,2025-06-07,search,333.2,basic
C00098,2025-03-19,W12,2025-06-09,feature_use,98.7,basic
C00098,2025-03-19,W12,2025-06-05,page_view,70.1,free
C00098,2025-03-19,W12,2025-06-06,page_view,85.5,basic
C00099,2025-01-29,W05,2025-02-03,page_view,217.7,free
C00099,2025-01-29,W05,2025-02-01,page_view,123.3,free
C00099,2025-01-29,W05,2025-01-29,feature_use,90.3,pro
C00099,2025-01-29,W05,2025-02-01,feature_use,153.8,basic
C00100,2025-01-22,W04,2025-01-23,page_view,192.4,free
C00100,2025-01-22,W04,2025-01-22,feature_use,1677.7,basic
C00100,2025-01-22,W04,2025-01-28,search,90.7,free
C00101,2025-02-26,W09,2025-03-01,page_view,131.6,basic
C00101,2025-02-26,W09,2025-02-26,search,124.1,free
C00101,2025-02-26,W09,2025-03-11,feature_use,86.3,free
C00101,2025-02-26,W09,2025-03-24,page_view,427.8,free
C00101,2025-02-26,W09,2025-03-19,page_view,452.4,free
C00101,2025-02-26,W09,2025-03-30,feature_use,291.2,pro
C00102,2025-03-12,W11,2025-03-14,page_view,94.7,basic
C00102,2025-03-12,W11,2025-03-17,page_view,34.1,free
C00103,2025-01-08,W02,2025-01-08,page_view,86.6,basic
C00103,2025-01-08,W02,2025-01-09,page_view,147.6,basic
C00103,2025-01-08,W02,2025-01-18,feature_use,62.6,free
C00103,2025-01-08,W02,2025-03-07,search,173.1,free
C00103,2025-01-08,W02,2025-03-08,page_view,35.0,basic
C00104,2025-03-05,W10,2025-03-08,settings_change,249.8,pro
C00105,2025-03-19,W12,2025-03-19,feature_use,641.8,pro
C00106,2025-03-12,W11,2025-03-12,search,196.1,basic
C00106,2025-03-12,W11,2025-03-15,feature_use,549.6,free
C00106,2025-03-12,W11,2025-03-15,feature_use,208.3,free
C00106,2025-03-12,W11,2025-03-14,feature_use,74.9,free
C00106,2025-03-12,W11,2025-03-14,feature_use,325.6,pro
C00106,2025-03-12,W11,2025-03-13,search,255.7,free
C00107,2025-01-01,W01,2025-01-01,page_view,73.5,free
C00107,2025-01-01,W01,2025-01-07,page_view,951.7,basic
C00107,2025-01-01,W01,2025-01-17,feature_use,453.9,free
C00107,2025-01-01,W01,2025-01-16,page_view,121.6,basic
C00107,2025-01-01,W01,2025-01-22,page_view,521.9,free
C00107,2025-01-01,W01,2025-01-31,page_view,64.9,free
C00107,2025-01-01,W01,2025-02-27,page_view,476.6,basic
C00107,2025-01-01,W01,2025-03-04,feature_use,43.3,basic
C00107,2025-01-01,W01,2025-02-26,page_view,45.9,free
C00107,2025-01-01,W01,2025-02-27,feature_use,72.5,free
C00108,2025-03-05,W10,2025-03-07,page_view,40.7,free
C00108,2025-03-05,W10,2025-03-08,search,220.0,free
C00108,2025-03-05,W10,2025-03-23,feature_use,254.6,basic
C00108,2025-03-05,W10,2025-03-22,search,16.8,free
C00108,2025-03-05,W10,2025-03-23,page_view,533.3,basic
C00108,2025-03-05,W10,2025-05-04,settings_change,15.9,free
C00108,2025-03-05,W10,2025-05-03,page_view,1086.4,free
C00108,2025-03-05,W10,2025-05-04,search,285.1,pro
C00108,2025-03-05,W10,2025-05-04,feature_use,31.9,free
C00108,2025-03-05,W10,2025-04-30,search,240.5,free
C00108,2025-03-05,W10,2025-05-25,page_view,46.7,basic
C00108,2025-03-05,W10,2025-05-22,search,471.2,basic
C00109,2025-01-08,W02,2025-01-10,page_view,125.4,basic
C00109,2025-01-08,W02,2025-01-14,page_view,13.7,basic
C00109,2025-01-08,W02,2025-01-10,feature_use,69.3,free
C00110,2025-03-19,W12,2025-03-20,page_view,468.3,free
C00110,2025-03-19,W12,2025-04-14,search,361.2,basic
C00110,2025-03-19,W12,2025-04-09,settings_change,82.3,free
C00110,2025-03-19,W12,2025-04-11,feature_use,141.2,free
C00111,2025-02-12,W07,2025-02-16,page_view,130.2,basic
C00111,2025-02-12,W07,2025-02-23,search,128.3,basic
C00111,2025-02-12,W07,2025-02-20,page_view,946.0,free
C00111,2025-02-12,W07,2025-03-08,page_view,115.9,basic
C00111,2025-02-12,W07,2025-03-07,page_view,208.8,free
C00111,2025-02-12,W07,2025-04-25,feature_use,240.8,basic
C00112,2025-01-08,W02,2025-01-13,page_view,226.2,free
C00113,2025-02-05,W06,2025-02-10,page_view,88.5,free
C00113,2025-02-05,W06,2025-02-10,page_view,40.9,basic
C00113,2025-02-05,W06,2025-02-09,feature_use,271.8,basic
C00113,2025-02-05,W06,2025-02-06,search,104.5,free
C00113,2025-02-05,W06,2025-02-25,search,54.0,basic
C00113,2025-02-05,W06,2025-02-20,feature_use,72.2,free
C00113,2025-02-05,W06,2025-02-20,page_view,66.4,free
C00113,2025-02-05,W06,2025-02-24,search,92.9,free
C00113,2025-02-05,W06,2025-02-19,search,22.3,free
C00113,2025-02-05,W06,2025-03-11,page_view,47.2,free
C00114,2025-03-19,W12,2025-03-20,page_view,237.8,basic
C00115,2025-01-01,W01,2025-01-05,page_view,598.2,basic
C00116,2025-03-05,W10,2025-03-08,feature_use,92.4,basic
C00116,2025-03-05,W10,2025-03-14,page_view,67.0,free
C00116,2025-03-05,W10,2025-03-27,page_view,326.1,free
C00117,2025-01-22,W04,2025-01-22,page_view,494.1,free
C00117,2025-01-22,W04,2025-01-25,page_view,303.6,pro
C00117,2025-01-22,W04,2025-02-07,page_view,80.4,free
C00118,2025-02-12,W07,2025-02-18,feature_use,55.9,free
C00118,2025-02-12,W07,2025-05-06,search,129.2,free
C00119,2025-02-19,W08,2025-02-20,settings_change,118.3,basic
C00119,2025-02-19,W08,2025-02-23,page_view,305.0,free
C00119,2025-02-19,W08,2025-02-19,feature_use,36.3,free
C00119,2025-02-19,W08,2025-02-20,page_view,316.7,pro
C00119,2025-02-19,W08,2025-05-04,page_view,162.1,free
C00120,2025-02-19,W08,2025-02-21,settings_change,546.3,pro
C00120,2025-02-19,W08,2025-02-26,search,197.4,pro
C00120,2025-02-19,W08,2025-03-04,feature_use,78.5,free
C00120,2025-02-19,W08,2025-03-30,search,92.1,free
C00120,2025-02-19,W08,2025-04-04,search,220.4,free
C00120,2025-02-19,W08,2025-04-12,page_view,275.7,free
C00120,2025-02-19,W08,2025-04-30,feature_use,177.5,basic
C00121,2025-01-29,W05,2025-02-02,page_view,272.1,free
C00122,2025-03-12,W11,2025-03-16,page_view,391.5,free
C00122,2025-03-12,W11,2025-04-17,settings_change,31.0,basic
C00122,2025-03-12,W11,2025-04-21,page_view,59.1,basic
C00122,2025-03-12,W11,2025-04-17,page_view,129.5,pro
C00122,2025-03-12,W11,2025-05-01,search,942.4,basic
C00122,2025-03-12,W11,2025-04-30,feature_use,222.6,basic
C00122,2025-03-12,W11,2025-05-02,page_view,99.9,pro
C00122,2025-03-12,W11,2025-05-03,search,65.3,free
C00123,2025-01-08,W02,2025-01-09,search,65.9,free
C00123,2025-01-08,W02,2025-01-21,feature_use,134.0,free
C00124,2025-01-22,W04,2025-01-24,search,453.2,free
C00125,2025-01-15,W03,2025-01-19,page_view,123.3,basic
C00126,2025-02-12,W07,2025-02-13,settings_change,608.8,free
C00126,2025-02-12,W07,2025-02-13,feature_use,76.0,free
C00127,2025-02-05,W06,2025-02-08,page_view,603.5,free
C00127,2025-02-05,W06,2025-02-28,page_view,161.3,free
C00127,2025-02-05,W06,2025-03-10,page_view,227.8,free
C00128,2025-01-08,W02,2025-01-12,feature_use,130.8,basic
C00128,2025-01-08,W02,2025-01-20,settings_change,282.9,free
C00128,2025-01-08,W02,2025-01-19,settings_change,95.7,free
C00128,2025-01-08,W02,2025-01-19,page_view,97.3,free
C00128,2025-01-08,W02,2025-01-20,page_view,770.8,free
C00128,2025-01-08,W02,2025-01-23,page_view,59.4,basic
C00129,2025-01-22,W04,2025-01-25,search,163.6,basic
C00129,2025-01-22,W04,2025-01-24,settings_change,42.8,free
C00130,2025-01-15,W03,2025-01-17,page_view,156.7,free
C00130,2025-01-15,W03,2025-01-29,page_view,253.9,pro
C00130,2025-01-15,W03,2025-02-03,feature_use,480.3,free
C00130,2025-01-15,W03,2025-03-30,feature_use,252.4,free
C00131,2025-01-01,W01,2025-01-07,search,65.1,free
C00131,2025-01-01,W01,2025-01-07,page_view,32.6,free
C00131,2025-01-01,W01,2025-01-07,page_view,24.7,free
C00131,2025-01-01,W01,2025-03-04,feature_use,72.2,free
C00132,2025-01-01,W01,2025-01-04,feature_use,38.4,free
C00132,2025-01-01,W01,2025-01-03,page_view,235.2,pro
C00132,2025-01-01,W01,2025-01-23,search,34.1,basic
C00132,2025-01-01,W01,2025-03-14,search,497.9,free
C00133,2025-03-19,W12,2025-03-22,search,300.3,pro
C00133,2025-03-19,W12,2025-03-29,search,133.4,basic
C00133,2025-03-19,W12,2025-05-25,page_view,216.9,pro
C00133,2025-03-19,W12,2025-05-21,page_view,196.1,basic
C00133,2025-03-19,W12,2025-05-25,feature_use,212.1,pro
C00134,2025-01-15,W03,2025-01-19,page_view,97.6,free
C00134,2025-01-15,W03,2025-01-15,search,224.6,basic
C00135,2025-02-26,W09,2025-03-04,search,133.9,basic
C00135,2025-02-26,W09,2025-03-09,page_view,71.4,free
C00135,2025-02-26,W09,2025-03-15,feature_use,25.7,free
C00136,2025-03-05,W10,2025-03-10,feature_use,134.7,free
C00136,2025-03-05,W10,2025-04-11,feature_use,45.0,pro
C00136,2025-03-05,W10,2025-04-09,feature_use,154.8,basic
C00137,2025-01-22,W04,2025-01-27,page_view,68.3,pro
C00137,2025-01-22,W04,2025-01-30,page_view,17.7,basic
C00137,2025-01-22,W04,2025-01-31,settings_change,175.9,pro
C00137,2025-01-22,W04,2025-02-13,page_view,45.1,basic
C00137,2025-01-22,W04,2025-03-19,search,67.9,basic
C00138,2025-03-05,W10,2025-03-05,page_view,250.4,free
C00138,2025-03-05,W10,2025-03-05,page_view,46.9,free
C00138,2025-03-05,W10,2025-03-05,search,191.8,basic
C00138,2025-03-05,W10,2025-03-18,page_view,60.3,free
C00138,2025-03-05,W10,2025-03-18,page_view,272.5,basic
C00138,2025-03-05,W10,2025-03-15,page_view,105.4,pro
C00138,2025-03-05,W10,2025-03-17,feature_use,35.4,basic
C00138,2025-03-05,W10,2025-03-16,feature_use,422.4,free
C00138,2025-03-05,W10,2025-03-16,search,543.1,basic
C00138,2025-03-05,W10,2025-03-13,settings_change,415.4,basic
C00138,2025-03-05,W10,2025-03-15,search,85.7,pro
C00138,2025-03-05,W10,2025-03-14,feature_use,25.5,free
C00138,2025-03-05,W10,2025-03-22,search,157.9,basic
C00139,2025-02-19,W08,2025-02-21,page_view,72.1,free
C00139,2025-02-19,W08,2025-02-25,page_view,1469.4,free
C00139,2025-02-19,W08,2025-02-27,feature_use,35.1,free
C00139,2025-02-19,W08,2025-03-04,page_view,338.3,free
C00139,2025-02-19,W08,2025-02-28,page_view,84.1,free
C00139,2025-02-19,W08,2025-03-03,settings_change,352.4,free
C00139,2025-02-19,W08,2025-03-10,settings_change,80.3,pro
C00139,2025-02-19,W08,2025-03-16,page_view,60.7,basic
C00139,2025-02-19,W08,2025-03-13,feature_use,38.1,free
C00139,2025-02-19,W08,2025-03-13,page_view,81.9,free
C00139,2025-02-19,W08,2025-03-13,page_view,58.2,basic
C00139,2025-02-19,W08,2025-03-22,feature_use,109.8,free
C00139,2025-02-19,W08,2025-03-25,page_view,158.1,basic
C00139,2025-02-19,W08,2025-04-24,feature_use,83.3,basic
C00139,2025-02-19,W08,2025-04-27,page_view,48.2,basic
C00139,2025-02-19,W08,2025-04-25,feature_use,96.4,basic
C00139,2025-02-19,W08,2025-04-29,page_view,58.4,basic
C00140,2025-03-19,W12,2025-03-19,page_view,104.3,free
C00141,2025-01-01,W01,2025-01-07,page_view,28.9,basic
C00141,2025-01-01,W01,2025-01-02,search,8.8,pro
C00141,2025-01-01,W01,2025-03-09,feature_use,30.3,basic
C00142,2025-02-19,W08,2025-02-19,page_view,116.5,basic
C00142,2025-02-19,W08,2025-03-24,page_view,287.1,free
C00142,2025-02-19,W08,2025-03-23,page_view,69.9,pro
C00142,2025-02-19,W08,2025-04-04,feature_use,89.5,free
C00142,2025-02-19,W08,2025-04-08,page_view,134.5,free
C00143,2025-01-08,W02,2025-01-09,feature_use,67.9,basic
C00143,2025-01-08,W02,2025-01-11,feature_use,709.0,free
C00143,2025-01-08,W02,2025-01-11,feature_use,392.3,free
C00143,2025-01-08,W02,2025-01-19,page_view,49.1,free
C00143,2025-01-08,W02,2025-02-05,page_view,37.3,free
C00144,2025-01-15,W03,2025-01-18,search,78.7,free
C00145,2025-01-01,W01,2025-01-02,page_view,37.5,basic
C00145,2025-01-01,W01,2025-01-09,feature_use,43.5,free
C00145,2025-01-01,W01,2025-01-18,page_view,168.0,pro
C00145,2025-01-01,W01,2025-01-18,feature_use,535.7,free
C00145,2025-01-01,W01,2025-01-20,search,514.3,free
C00145,2025-01-01,W01,2025-01-27,search,117.6,free
C00145,2025-01-01,W01,2025-02-23,page_view,93.7,pro
C00145,2025-01-01,W01,2025-03-01,page_view,849.8,basic
C00146,2025-02-19,W08,2025-02-24,page_view,177.4,free
C00146,2025-02-19,W08,2025-02-24,feature_use,45.7,free
C00146,2025-02-19,W08,2025-02-20,feature_use,252.0,pro
C00147,2025-01-29,W05,2025-02-04,page_view,2068.4,free
C00147,2025-01-29,W05,2025-01-30,page_view,215.3,basic
C00147,2025-01-29,W05,2025-02-17,feature_use,135.1,basic
C00147,2025-01-29,W05,2025-02-16,feature_use,267.7,free
C00148,2025-02-26,W09,2025-03-03,page_view,575.1,free
C00149,2025-02-19,W08,2025-02-24,feature_use,300.1,free
C00150,2025-03-19,W12,2025-03-20,search,24.4,free
C00151,2025-01-08,W02,2025-01-14,feature_use,577.6,pro
C00151,2025-01-08,W02,2025-01-13,search,65.0,basic
C00152,2025-02-05,W06,2025-02-07,page_view,193.9,free
C00152,2025-02-05,W06,2025-02-09,feature_use,317.5,basic
C00152,2025-02-05,W06,2025-02-16,page_view,472.3,basic
C00152,2025-02-05,W06,2025-02-14,page_view,17.8,free
C00152,2025-02-05,W06,2025-03-22,page_view,20.1,free
C00152,2025-02-05,W06,2025-04-15,page_view,230.4,basic
C00152,2025-02-05,W06,2025-04-11,page_view,1484.4,free
C00152,2025-02-05,W06,2025-04-12,settings_change,106.1,free
C00152,2025-02-05,W06,2025-04-21,search,485.4,basic
C00152,2025-02-05,W06,2025-04-17,search,77.4,basic
C00152,2025-02-05,W06,2025-04-18,page_view,205.7,basic
C00153,2025-03-19,W12,2025-03-21,feature_use,111.4,free
C00153,2025-03-19,W12,2025-03-24,feature_use,61.2,free
C00153,2025-03-19,W12,2025-04-14,feature_use,180.4,free
C00153,2025-03-19,W12,2025-04-18,page_view,497.9,basic
C00154,2025-01-22,W04,2025-01-27,feature_use,542.3,free
C00154,2025-01-22,W04,2025-02-06,feature_use,412.5,free
C00154,2025-01-22,W04,2025-02-10,feature_use,461.8,basic
C00155,2025-03-05,W10,2025-03-09,page_view,112.7,basic
C00155,2025-03-05,W10,2025-03-19,feature_use,147.9,basic
C00155,2025-03-05,W10,2025-04-19,page_view,260.3,basic
C00155,2025-03-05,W10,2025-05-09,feature_use,135.2,basic
C00156,2025-01-22,W04,2025-01-27,page_view,101.5,free
C00156,2025-01-22,W04,2025-01-23,page_view,55.1,basic
C00156,2025-01-22,W04,2025-02-27,settings_change,778.7,basic
C00156,2025-01-22,W04,2025-03-25,page_view,14.8,basic
C00156,2025-01-22,W04,2025-03-23,settings_change,129.0,basic
C00156,2025-01-22,W04,2025-04-06,feature_use,332.7,pro
C00156,2025-01-22,W04,2025-04-05,page_view,17.4,free
C00156,2025-01-22,W04,2025-04-05,page_view,110.6,free
C00156,2025-01-22,W04,2025-04-04,page_view,47.3,free
C00156,2025-01-22,W04,2025-04-06,page_view,414.8,free
C00157,2025-03-19,W12,2025-03-22,feature_use,811.5,free
C00157,2025-03-19,W12,2025-03-22,page_view,155.4,pro
C00157,2025-03-19,W12,2025-05-01,feature_use,61.6,free
C00157,2025-03-19,W12,2025-05-03,feature_use,169.7,free
C00157,2025-03-19,W12,2025-05-10,page_view,1864.5,free
C00158,2025-01-22,W04,2025-01-22,page_view,296.0,basic
C00158,2025-01-22,W04,2025-02-07,feature_use,668.3,free
C00158,2025-01-22,W04,2025-02-05,page_view,8.3,basic
C00158,2025-01-22,W04,2025-03-17,page_view,30.9,free
C00158,2025-01-22,W04,2025-03-13,feature_use,197.2,pro
C00158,2025-01-22,W04,2025-03-15,page_view,451.1,basic
C00159,2025-02-19,W08,2025-02-23,feature_use,582.8,pro
C00159,2025-02-19,W08,2025-02-21,page_view,276.2,pro
C00159,2025-02-19,W08,2025-02-22,feature_use,61.8,basic
C00159,2025-02-19,W08,2025-03-12,page_view,44.1,pro
C00159,2025-02-19,W08,2025-03-14,settings_change,52.6,basic
C00159,2025-02-19,W08,2025-05-07,search,48.6,free
C00160,2025-02-19,W08,2025-02-23,page_view,62.9,free
C00160,2025-02-19,W08,2025-02-22,search,384.3,basic
C00160,2025-02-19,W08,2025-02-21,feature_use,195.4,pro
C00160,2025-02-19,W08,2025-02-21,search,124.2,basic
C00160,2025-02-19,W08,2025-03-04,page_view,157.8,free
C00160,2025-02-19,W08,2025-03-04,search,298.5,pro
C00160,2025-02-19,W08,2025-03-03,page_view,45.5,basic
C00161,2025-01-15,W03,2025-01-16,feature_use,254.9,free
C00161,2025-01-15,W03,2025-03-09,page_view,775.5,free
C00161,2025-01-15,W03,2025-03-06,feature_use,490.4,free
C00162,2025-02-19,W08,2025-02-23,settings_change,68.7,free
C00162,2025-02-19,W08,2025-02-22,page_view,38.3,free
C00162,2025-02-19,W08,2025-02-24,feature_use,1046.1,pro
C00162,2025-02-19,W08,2025-02-26,search,368.3,pro
C00162,2025-02-19,W08,2025-03-11,page_view,565.9,free
C00162,2025-02-19,W08,2025-03-09,search,138.1,basic
C00163,2025-02-19,W08,2025-02-22,page_view,107.5,free
C00163,2025-02-19,W08,2025-03-29,settings_change,594.6,basic
C00164,2025-02-12,W07,2025-02-14,page_view,367.9,pro
C00164,2025-02-12,W07,2025-03-06,feature_use,20.3,pro
C00165,2025-01-08,W02,2025-01-11,page_view,22.7,free
C00165,2025-01-08,W02,2025-02-04,page_view,147.7,basic
C00165,2025-01-08,W02,2025-02-27,page_view,387.7,free
C00166,2025-01-29,W05,2025-02-02,page_view,72.0,free
C00166,2025-01-29,W05,2025-02-02,search,132.8,free
C00166,2025-01-29,W05,2025-02-03,page_view,89.3,free
C00166,2025-01-29,W05,2025-02-13,search,121.0,free
C00166,2025-01-29,W05,2025-03-09,page_view,236.4,basic
C00167,2025-01-29,W05,2025-02-02,page_view,202.0,free
C00168,2025-01-22,W04,2025-01-24,page_view,1138.0,free
C00168,2025-01-22,W04,2025-01-31,search,324.3,basic
C00168,2025-01-22,W04,2025-01-30,page_view,263.6,free
C00168,2025-01-22,W04,2025-02-06,page_view,8.1,free
C00168,2025-01-22,W04,2025-03-22,page_view,116.4,pro
C00168,2025-01-22,W04,2025-03-25,page_view,18.5,free
C00168,2025-01-22,W04,2025-03-23,page_view,59.9,free
C00168,2025-01-22,W04,2025-03-25,feature_use,171.8,free
C00169,2025-01-01,W01,2025-01-04,feature_use,185.3,pro
C00169,2025-01-01,W01,2025-01-08,feature_use,504.5,free
C00169,2025-01-01,W01,2025-01-11,page_view,112.9,pro
C00169,2025-01-01,W01,2025-01-12,search,36.5,pro
C00169,2025-01-01,W01,2025-02-05,feature_use,173.7,basic
C00169,2025-01-01,W01,2025-02-19,page_view,122.3,pro
C00169,2025-01-01,W01,2025-02-20,page_view,388.2,free
C00169,2025-01-01,W01,2025-02-21,page_view,42.8,pro
C00170,2025-01-22,W04,2025-01-22,feature_use,418.8,free
C00170,2025-01-22,W04,2025-02-21,settings_change,154.5,free
C00170,2025-01-22,W04,2025-04-08,feature_use,79.7,free
C00171,2025-01-01,W01,2025-01-05,page_view,350.5,free
C00172,2025-03-12,W11,2025-03-17,feature_use,99.7,basic
C00172,2025-03-12,W11,2025-03-18,feature_use,262.8,basic
C00172,2025-03-12,W11,2025-04-30,page_view,197.9,pro
C00172,2025-03-12,W11,2025-04-30,page_view,439.5,free
C00173,2025-02-12,W07,2025-02-18,page_view,129.3,free
C00173,2025-02-12,W07,2025-02-18,search,167.7,free
C00173,2025-02-12,W07,2025-02-18,page_view,156.9,free
C00173,2025-02-12,W07,2025-02-13,search,158.4,free
C00173,2025-02-12,W07,2025-03-07,feature_use,1030.7,free
C00174,2025-03-12,W11,2025-03-14,search,419.6,free
C00174,2025-03-12,W11,2025-03-23,feature_use,176.4,free
C00175,2025-01-01,W01,2025-01-02,page_view,25.6,basic
C00175,2025-01-01,W01,2025-01-04,page_view,172.0,basic
C00175,2025-01-01,W01,2025-01-08,feature_use,183.9,free
C00175,2025-01-01,W01,2025-01-12,settings_change,68.0,free
C00175,2025-01-01,W01,2025-01-13,page_view,458.5,free
C00175,2025-01-01,W01,2025-01-30,feature_use,198.1,pro
C00175,2025-01-01,W01,2025-01-29,feature_use,44.0,free
C00175,2025-01-01,W01,2025-02-20,page_view,2710.5,pro
C00176,2025-01-22,W04,2025-01-25,page_view,168.1,pro
C00177,2025-03-19,W12,2025-03-20,feature_use,88.6,free
