user_id,signup_date,device,channel,stage,timestamp,reached
U00132,2025-05-04,mobile,paid_search,signup,2025-05-04 00:03:10,True
U00132,2025-05-04,mobile,paid_search,product_view,2025-05-04 00:04:31,True
U00132,2025-05-04,mobile,paid_search,add_to_cart,2025-05-04 00:06:00,False
U00133,2025-06-28,tablet,social,landing_page,2025-06-28 00:00:00,True
U00133,2025-06-28,tablet,social,signup,2025-06-28 00:03:00,True
U00133,2025-06-28,tablet,social,product_view,2025-06-28 00:03:56,True
U00133,2025-06-28,tablet,social,add_to_cart,2025-06-28 00:04:32,True
U00133,2025-06-28,tablet,social,purchase,2025-06-28 00:08:53,True
U00134,2025-03-04,desktop,email,landing_page,2025-03-04 00:00:00,True
U00134,2025-03-04,desktop,email,signup,2025-03-04 00:01:09,False
U00135,2025-04-06,mobile,referral,landing_page,2025-04-06 00:00:00,True
U00135,2025-04-06,mobile,referral,signup,2025-04-06 00:02:08,False
U00136,2025-02-21,mobile,paid_search,landing_page,2025-02-21 00:00:00,True
U00136,2025-02-21,mobile,paid_search,signup,2025-02-21 00:01:17,False
U00137,2025-04-06,mobile,organic,landing_page,2025-04-06 00:00:00,True
U00137,2025-04-06,mobile,organic,signup,2025-04-06 00:01:52,True
U00137,2025-04-06,mobile,organic,product_view,2025-04-06 00:04:48,True
U00137,2025-04-06,mobile,organic,add_to_cart,2025-04-06 00:08:28,True
U00137,2025-04-06,mobile,organic,purchase,2025-04-06 00:10:41,False
U00138,2025-05-12,mobile,paid_search,landing_page,2025-05-12 00:00:00,True
U00138,2025-05-12,mobile,paid_search,signup,2025-05-12 00:02:47,False
U00139,2025-05-31,desktop,paid_search,landing_page,2025-05-31 00:00:00,True
U00139,2025-05-31,desktop,paid_search,signup,2025-05-31 00:04:47,False
U00140,2025-05-23,mobile,email,landing_page,2025-05-23 00:00:00,True
U00140,2025-05-23,mobile,email,signup,2025-05-23 00:00:13,False
U00141,2025-06-20,desktop,paid_search,landing_page,2025-06-20 00:00:00,True
U00141,2025-06-20,desktop,paid_search,signup,2025-06-20 00:00:29,True
U00141,2025-06-20,desktop,paid_search,product_view,2025-06-20 00:05:29,False
U00142,2025-01-29,mobile,referral,landing_page,2025-01-29 00:00:00,True
U00142,2025-01-29,mobile,referral,signup,2025-01-29 00:01:14,False
U00143,2025-02-05,mobile,paid_search,landing_page,2025-02-05 00:00:00,True
U00143,2025-02-05,mobile,paid_search,signup,2025-02-05 00:03:36,False
U00144,2025-01-13,mobile,referral,landing_page,2025-01-13 00:00:00,True
U00144,2025-01-13,mobile,referral,signup,2025-01-13 00:01:51,False
U00145,2025-06-09,desktop,organic,landing_page,2025-06-09 00:00:00,True
U00145,2025-06-09,desktop,organic,signup,2025-06-09 00:03:09,True
U00145,2025-06-09,desktop,organic,product_view,2025-06-09 00:06:18,False
U00146,2025-03-12,mobile,email,landing_page,2025-03-12 00:00:00,True
U00146,2025-03-12,mobile,email,signup,2025-03-12 00:04:10,False
U00147,2025-03-27,desktop,referral,landing_page,2025-03-27 00:00:00,True
U00147,2025-03-27,desktop,referral,signup,2025-03-27 00:01:22,True
U00147,2025-03-27,desktop,referral,product_view,2025-03-27 00:03:50,True
U00147,2025-03-27,desktop,referral,add_to_cart,2025-03-27 00:05:54,True
U00147,2025-03-27,desktop,referral,purchase,2025-03-27 00:06:26,False
U00148,2025-01-28,mobile,referral,landing_page,2025-01-28 00:00:00,True
U00148,2025-01-28,mobile,referral,signup,2025-01-28 00:00:42,True
U00148,2025-01-28,mobile,referral,product_view,2025-01-28 00:08:17,True
U00148,2025-01-28,mobile,referral,add_to_cart,2025-01-28 00:09:10,True
U00148,2025-01-28,mobile,referral,purchase,2025-01-28 00:09:47,True
U00149,2025-03-07,tablet,organic,landing_page,2025-03-07 00:00:00,True
U00149,2025-03-07,tablet,organic,signup,2025-03-07 00:00:20,False
U00150,2025-06-19,tablet,organic,landing_page,2025-06-19 00:00:00,True
U00150,2025-06-19,tablet,organic,signup,2025-06-19 00:05:50,True
U00150,2025-06-19,tablet,organic,product_view,2025-06-19 00:07:19,False
U00151,2025-02-14,mobile,social,landing_page,2025-02-14 00:00:00,True
U00151,2025-02-14,mobile,social,signup,2025-02-14 00:02:03,False
U00152,2025-03-03,mobile,organic,landing_page,2025-03-03 00:00:00,True
U00152,2025-03-03,mobile,organic,signup,2025-03-03 00:02:01,False
U00153,2025-05-14,desktop,organic,landing_page,2025-05-14 00:00:00,True
U00153,2025-05-14,desktop,organic,signup,2025-05-14 00:02:58,False
U00154,2025-01-28,desktop,organic,landing_page,2025-01-28 00:00:00,True
U00154,2025-01-28,desktop,organic,signup,2025-01-28 00:03:22,False
U00155,2025-01-28,mobile,paid_search,landing_page,2025-01-28 00:00:00,True
U00155,2025-01-28,mobile,paid_search,signup,2025-01-28 00:01:21,False
U00156,2025-04-18,mobile,paid_search,landing_page,2025-04-18 00:00:00,True
U00156,2025-04-18,mobile,paid_search,signup,2025-04-18 00:01:11,False
U00157,2025-02-13,tablet,organic,landing_page,2025-02-13 00:00:00,True
U00157,2025-02-13,tablet,organic,signup,2025-02-13 00:01:57,False
U00158,2025-03-25,desktop,organic,landing_page,2025-03-25 00:00:00,True
U00158,2025-03-25,desktop,organic,signup,2025-03-25 00:04:22,False
U00159,2025-01-30,tablet,paid_search,landing_page,2025-01-30 00:00:00,True
U00159,2025-01-30,tablet,paid_search,signup,2025-01-30 00:06:12,True
U00159,2025-01-30,tablet,paid_search,product_view,2025-01-30 00:06:46,False
U00160,2025-03-16,mobile,social,landing_page,2025-03-16 00:00:00,True
U00160,2025-03-16,mobile,social,signup,2025-03-16 00:02:18,False
U00161,2025-05-08,mobile,organic,landing_page,2025-05-08 00:00:00,True
U00161,2025-05-08,mobile,organic,signup,2025-05-08 00:01:12,False
U00162,2025-04-02,desktop,paid_search,landing_page,2025-04-02 00:00:00,True
U00162,2025-04-02,desktop,paid_search,signup,2025-04-02 00:02:37,True
U00162,2025-04-02,desktop,paid_search,product_view,2025-04-02 00:03:20,False
U00163,2025-05-09,desktop,referral,landing_page,2025-05-09 00:00:00,True
U00163,2025-05-09,desktop,referral,signup,2025-05-09 00:00:49,False
U00164,2025-05-01,mobile,referral,landing_page,2025-05-01 00:00:00,True
U00164,2025-05-01,mobile,referral,signup,2025-05-01 00:01:07,True
U00164,2025-05-01,mobile,referral,product_view,2025-05-01 00:02:41,False
U00165,2025-01-27,mobile,referral,landing_page,2025-01-27 00:00:00,True
U00165,2025-01-27,mobile,referral,signup,2025-01-27 00:00:59,True
U00165,2025-01-27,mobile,referral,product_view,2025-01-27 00:01:53,False
U00166,2025-05-01,desktop,email,landing_page,2025-05-01 00:00:00,True
U00166,2025-05-01,desktop,email,signup,2025-05-01 00:01:16,True
U00166,2025-05-01,desktop,email,product_view,2025-05-01 00:04:43,True
U00166,2025-05-01,desktop,email,add_to_cart,2025-05-01 00:07:04,False
U00167,2025-04-26,mobile,paid_search,landing_page,2025-04-26 00:00:00,True
U00167,2025-04-26,mobile,paid_search,signup,2025-04-26 00:03:04,False
U00168,2025-01-03,mobile,social,landing_page,2025-01-03 00:00:00,True
U00168,2025-01-03,mobile,social,signup,2025-01-03 00:06:07,True
U00168,2025-01-03,mobile,social,product_view,2025-01-03 00:06:25,True
U00168,2025-01-03,mobile,social,add_to_cart,2025-01-03 00:09:06,False
U00169,2025-04-13,mobile,paid_search,landing_page,2025-04-13 00:00:00,True
U00169,2025-04-13,mobile,paid_search,signup,2025-04-13 00:08:01,True
U00169,2025-04-13,mobile,paid_search,product_view,2025-04-13 00:11:34,False
U00170,2025-06-04,tablet,social,landing_page,2025-06-04 00:00:00,True
U00170,2025-06-04,tablet,social,signup,2025-06-04 00:00:57,True
U00170,2025-06-04,tablet,social,product_view,2025-06-04 00:01:06,True
U00170,2025-06-04,tablet,social,add_to_cart,2025-06-04 00:02:38,True
U00170,2025-06-04,tablet,social,purchase,2025-06-04 00:05:36,False
U00171,2025-05-17,desktop,paid_search,landing_page,2025-05-17 00:00:00,True
U00171,2025-05-17,desktop,paid_search,signup,2025-05-17 00:00:16,True
U00171,2025-05-17,desktop,paid_search,product_view,2025-05-17 00:01:25,True
U00171,2025-05-17,desktop,paid_search,add_to_cart,2025-05-17 00:05:53,False
U00172,2025-03-03,desktop,social,landing_page,2025-03-03 00:00:00,True
U00172,2025-03-03,desktop,social,signup,2025-03-03 00:05:09,False
U00173,2025-06-14,mobile,paid_search,landing_page,2025-06-14 00:00:00,True
U00173,2025-06-14,mobile,paid_search,signup,2025-06-14 00:02:13,False
U00174,2025-02-20,desktop,organic,landing_page,2025-02-20 00:00:00,True
U00174,2025-02-20,desktop,organic,signup,2025-02-20 00:00:24,False
U00175,2025-06-21,desktop,email,landing_page,2025-06-21 00:00:00,True
U00175,2025-06-21,desktop,email,signup,2025-06-21 00:03:05,False
U00176,2025-06-01,desktop,organic,landing_page,2025-06-01 00:00:00,True
U00176,2025-06-01,desktop,organic,signup,2025-06-01 00:03:20,True
U00176,2025-06-01,desktop,organic,product_view,2025-06-01 00:04:15,False
U00177,2025-02-28,desktop,organic,landing_page,2025-02-28 00:00:00,True
U00177,2025-02-28,desktop,organic,signup,2025-02-28 00:01:10,False
U00178,2025-04-28,desktop,organic,landing_page,2025-04-28 00:00:00,True
U00178,2025-04-28,desktop,organic,signup,2025-04-28 00:02:44,True
U00178,2025-04-28,desktop,organic,product_view,2025-04-28 00:04:54,True
U00178,2025-04-28,desktop,organic,add_to_cart,2025-04-28 00:06:04,False
U00179,2025-06-09,desktop,paid_search,landing_page,2025-06-09 00:00:00,True
U00179,2025-06-09,desktop,paid_search,signup,2025-06-09 00:04:10,False
U00180,2025-04-06,desktop,organic,landing_page,2025-04-06 00:00:00,True
U00180,2025-04-06,desktop,organic,signup,2025-04-06 00:01:39,True
U00180,2025-04-06,desktop,organic,product_view,2025-04-06 00:02:05,False
U00181,2025-06-29,desktop,referral,landing_page,2025-06-29 00:00:00,True
U00181,2025-06-29,desktop,referral,signup,2025-06-29 00:04:30,False
U00182,2025-04-23,mobile,paid_search,landing_page,2025-04-23 00:00:00,True
U00182,2025-04-23,mobile,paid_search,signup,2025-04-23 00:03:06,False
U00183,2025-03-03,mobile,paid_search,landing_page,2025-03-03 00:00:00,True
U00183,2025-03-03,mobile,paid_search,signup,2025-03-03 00:02:39,False
U00184,2025-02-21,mobile,paid_search,landing_page,2025-02-21 00:00:00,True
U00184,2025-02-21,mobile,paid_search,signup,2025-02-21 00:00:55,False
U00185,2025-01-12,desktop,social,landing_page,2025-01-12 00:00:00,True
U00185,2025-01-12,desktop,social,signup,2025-01-12 00:00:37,False
U00186,2025-02-08,desktop,email,landing_page,2025-02-08 00:00:00,True
U00186,2025-02-08,desktop,email,signup,2025-02-08 00:00:28,True
U00186,2025-02-08,desktop,email,product_view,2025-02-08 00:03:59,True
U00186,2025-02-08,desktop,email,add_to_cart,2025-02-08 00:05:28,False
U00187,2025-05-10,mobile,social,landing_page,2025-05-10 00:00:00,True
U00187,2025-05-10,mobile,social,signup,2025-05-10 00:02:02,True
U00187,2025-05-10,mobile,social,product_view,2025-05-10 00:05:01,False
U00188,2025-05-11,mobile,social,landing_page,2025-05-11 00:00:00,True
U00188,2025-05-11,mobile,social,signup,2025-05-11 00:05:49,False
U00189,2025-04-23,mobile,referral,landing_page,2025-04-23 00:00:00,True
U00189,2025-04-23,mobile,referral,signup,2025-04-23 00:03:26,True
U00189,2025-04-23,mobile,referral,product_view,2025-04-23 00:03:38,True
U00189,2025-04-23,mobile,referral,add_to_cart,2025-04-23 00:04:51,False
U00190,2025-04-11,desktop,email,landing_page,2025-04-11 00:00:00,True
U00190,2025-04-11,desktop,email,signup,2025-04-11 00:02:30,True
U00190,2025-04-11,desktop,email,product_view,2025-04-11 00:02:57,True
U00190,2025-04-11,desktop,email,add_to_cart,2025-04-11 00:04:46,True
U00190,2025-04-11,desktop,email,purchase,2025-04-11 00:09:50,False
U00191,2025-04-23,tablet,social,landing_page,2025-04-23 00:00:00,True
U00191,2025-04-23,tablet,social,signup,2025-04-23 00:03:09,False
U00192,2025-03-22,desktop,organic,landing_page,2025-03-22 00:00:00,True
U00192,2025-03-22,desktop,organic,signup,2025-03-22 00:00:50,False
U00193,2025-04-23,mobile,social,landing_page,2025-04-23 00:00:00,True
U00193,2025-04-23,mobile,social,signup,2025-04-23 00:00:57,True
U00193,2025-04-23,mobile,social,product_view,2025-04-23 00:09:10,False
U00194,2025-01-02,mobile,paid_search,landing_page,2025-01-02 00:00:00,True
U00194,2025-01-02,mobile,paid_search,signup,2025-01-02 00:00:51,False
U00195,2025-05-10,mobile,social,landing_page,2025-05-10 00:00:00,True
U00195,2025-05-10,mobile,social,signup,2025-05-10 00:01:36,False
U00196,2025-02-23,desktop,email,landing_page,2025-02-23 00:00:00,True
U00196,2025-02-23,desktop,email,signup,2025-02-23 00:00:24,True
U00196,2025-02-23,desktop,email,product_view,2025-02-23 00:02:41,True
U00196,2025-02-23,desktop,email,add_to_cart,2025-02-23 00:05:16,True
U00196,2025-02-23,desktop,email,purchase,2025-02-23 00:07:09,True
U00197,2025-03-28,desktop,social,landing_page,2025-03-28 00:00:00,True
U00197,2025-03-28,desktop,social,signup,2025-03-28 00:01:52,True
U00197,2025-03-28,desktop,social,product_view,2025-03-28 00:05:23,True
U00197,2025-03-28,desktop,social,add_to_cart,2025-03-28 00:07:00,False
U00198,2025-05-09,mobile,email,landing_page,2025-05-09 00:00:00,True
U00198,2025-05-09,mobile,email,signup,2025-05-09 00:01:25,True
U00198,2025-05-09,mobile,email,product_view,2025-05-09 00:01:50,True
U00198,2025-05-09,mobile,email,add_to_cart,2025-05-09 00:02:40,True
U00198,2025-05-09,mobile,email,purchase,2025-05-09 00:03:05,True
U00199,2025-05-27,desktop,organic,landing_page,2025-05-27 00:00:00,True
U00199,2025-05-27,desktop,organic,signup,2025-05-27 00:01:33,True
U00199,2025-05-27,desktop,organic,product_view,2025-05-27 00:03:31,True
U00199,2025-05-27,desktop,organic,add_to_cart,2025-05-27 00:03:54,True
U00199,2025-05-27,desktop,organic,purchase,2025-05-27 00:04:47,True
U00200,2025-05-06,desktop,organic,landing_page,2025-05-06 00:00:00,True
U00200,2025-05-06,desktop,organic,signup,2025-05-06 00:04:35,False
U00201,2025-05-10,desktop,organic,landing_page,2025-05-10 00:00:00,True
U00201,2025-05-10,desktop,organic,signup,2025-05-10 00:01:22,False
U00202,2025-02-22,mobile,referral,landing_page,2025-02-22 00:00:00,True
U00202,2025-02-22,mobile,referral,signup,2025-02-22 00:03:38,False
U00203,2025-06-21,desktop,email,landing_page,2025-06-21 00:00:00,True
U00203,2025-06-21,desktop,email,signup,2025-06-21 00:02:53,True
U00203,2025-06-21,desktop,email,product_view,2025-06-21 00:04:55,True
U00203,2025-06-21,desktop,email,add_to_cart,2025-06-21 00:08:51,True
U00203,2025-06-21,desktop,email,purchase,2025-06-21 00:09:55,True
U00204,2025-06-09,tablet,social,landing_page,2025-06-09 00:00:00,True
U00204,2025-06-09,tablet,social,signup,2025-06-09 00:00:32,False
U00205,2025-06-09,mobile,social,landing_page,2025-06-09 00:00:00,True
U00205,2025-06-09,mobile,social,signup,2025-06-09 00:04:41,False
U00206,2025-03-09,tablet,social,landing_page,2025-03-09 00:00:00,True
U00206,2025-03-09,tablet,social,signup,2025-03-09 00:04:20,False
U00207,2025-05-03,tablet,referral,landing_page,2025-05-03 00:00:00,True
U00207,2025-05-03,tablet,referral,signup,2025-05-03 00:06:03,False
U00208,2025-05-25,mobile,email,landing_page,2025-05-25 00:00:00,True
U00208,2025-05-25,mobile,email,signup,2025-05-25 00:02:14,False
U00209,2025-02-07,desktop,social,landing_page,2025-02-07 00:00:00,True
U00209,2025-02-07,desktop,social,signup,2025-02-07 00:01:28,False
U00210,2025-01-24,desktop,social,landing_page,2025-01-24 00:00:00,True
U00210,2025-01-24,desktop,social,signup,2025-01-24 00:03:51,True
U00210,2025-01-24,desktop,social,product_view,2025-01-24 00:04:56,True
U00210,2025-01-24,desktop,social,add_to_cart,2025-01-24 00:06:35,False
U00211,2025-03-10,desktop,organic,landing_page,2025-03-10 00:00:00,True
U00211,2025-03-10,desktop,organic,signup,2025-03-10 00:02:28,True
U00211,2025-03-10,desktop,organic,product_view,2025-03-10 00:07:19,False
U00212,2025-04-26,mobile,social,landing_page,2025-04-26 00:00:00,True
U00212,2025-04-26,mobile,social,signup,2025-04-26 00:01:10,True
U00212,2025-04-26,mobile,social,product_view,2025-04-26 00:02:03,True
U00212,2025-04-26,mobile,social,add_to_cart,2025-04-26 00:02:37,True
U00212,2025-04-26,mobile,social,purchase,2025-04-26 00:03:23,False
U00213,2025-04-08,desktop,paid_search,landing_page,2025-04-08 00:00:00,True
U00213,2025-04-08,desktop,paid_search,signup,2025-04-08 00:02:36,False
U00214,2025-05-19,desktop,organic,landing_page,2025-05-19 00:00:00,True
U00214,2025-05-19,desktop,organic,signup,2025-05-19 00:01:29,False
U00215,2025-05-24,desktop,email,landing_page,2025-05-24 00:00:00,True
U00215,2025-05-24,desktop,email,signup,2025-05-24 00:00:40,True
U00215,2025-05-24,desktop,email,product_view,2025-05-24 00:05:24,True
U00215,2025-05-24,desktop,email,add_to_cart,2025-05-24 00:05:27,False
U00216,2025-04-07,tablet,paid_search,landing_page,2025-04-07 00:00:00,True
U00216,2025-04-07,tablet,paid_search,signup,2025-04-07 00:06:00,True
U00216,2025-04-07,tablet,paid_search,product_view,2025-04-07 00:06:08,True
U00216,2025-04-07,tablet,paid_search,add_to_cart,2025-04-07 00:10:03,True
U00216,2025-04-07,tablet,paid_search,purchase,2025-04-07 00:10:23,True
U00217,2025-05-04,desktop,referral,landing_page,2025-05-04 00:00:00,True
U00217,2025-05-04,desktop,referral,signup,2025-05-04 00:01:13,False
U00218,2025-03-11,desktop,organic,landing_page,2025-03-11 00:00:00,True
U00218,2025-03-11,desktop,organic,signup,2025-03-11 00:01:35,True
U00218,2025-03-11,desktop,organic,product_view,2025-03-11 00:02:42,True
U00218,2025-03-11,desktop,organic,add_to_cart,2025-03-11 00:04:26,False
U00219,2025-04-03,desktop,paid_search,landing_page,2025-04-03 00:00:00,True
U00219,2025-04-03,desktop,paid_search,signup,2025-04-03 00:02:50,False
U00220,2025-01-03,tablet,paid_search,landing_page,2025-01-03 00:00:00,True
U00220,2025-01-03,tablet,paid_search,signup,2025-01-03 00:02:20,True
U00220,2025-01-03,tablet,paid_search,product_view,2025-01-03 00:04:22,False
U00221,2025-05-28,mobile,organic,landing_page,2025-05-28 00:00:00,True
U00221,2025-05-28,mobile,organic,signup,2025-05-28 00:02:30,True
U00221,2025-05-28,mobile,organic,product_view,2025-05-28 00:07:33,True
U00221,2025-05-28,mobile,organic,add_to_cart,2025-05-28 00:08:12,False
U00222,2025-06-13,desktop,paid_search,landing_page,2025-06-13 00:00:00,True
U00222,2025-06-13,desktop,paid_search,signup,2025-06-13 00:01:08,False
U00223,2025-05-27,desktop,organic,landing_page,2025-05-27 00:00:00,True
U00223,2025-05-27,desktop,organic,signup,2025-05-27 00:03:10,False
U00224,2025-03-31,desktop,organic,landing_page,2025-03-31 00:00:00,True
U00224,2025-03-31,desktop,organic,signup,2025-03-31 00:04:57,False
U00225,2025-05-27,desktop,organic,landing_page,2025-05-27 00:00:00,True
U00225,2025-05-27,desktop,organic,signup,2025-05-27 00:09:57,False
U00226,2025-05-28,tablet,organic,landing_page,2025-05-28 00:00:00,True
U00226,2025-05-28,tablet,organic,signup,2025-05-28 00:02:01,True
U00226,2025-05-28,tablet,organic,product_view,2025-05-28 00:03:03,True
U00226,2025-05-28,tablet,organic,add_to_cart,2025-05-28 00:06:49,False
U00227,2025-04-06,mobile,social,landing_page,2025-04-06 00:00:00,True
U00227,2025-04-06,mobile,social,signup,2025-04-06 00:01:33,False
U00228,2025-02-21,mobile,organic,landing_page,2025-02-21 00:00:00,True
U00228,2025-02-21,mobile,organic,signup,2025-02-21 00:02:22,True
U00228,2025-02-21,mobile,organic,product_view,2025-02-21 00:03:29,True
U00228,2025-02-21,mobile,organic,add_to_cart,2025-02-21 00:06:23,True
U00228,2025-02-21,mobile,organic,purchase,2025-02-21 00:08:47,False
