PlayerID,Team,Number,FirstName,LastName,Position,Status,Height_in,Weight_lbs,BirthDate,College,Experience,FantasyPosition,Active,PositionCategory,Name,Age,ExperienceString,BirthDateString,PhotoUrl,ByeWeek,UpcomingGameOpponent,UpcomingGameWeek,ShortName,AverageDraftPosition,DepthPositionCategory,DepthPosition,DepthOrder,DepthDisplayOrder,CurrentTeam,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,HeightFeet,HeightInches,UpcomingOpponentRank,UpcomingOpponentPositionRank,CurrentStatus,UpcomingSalary,FantasyAlarmPlayerID,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelName,DraftKingsName,YahooName,FantasyPositionDepthOrder,InjuryPractice,InjuryPracticeDescription,DeclaredInactive,UpcomingFanDuelSalary,UpcomingDraftKingsSalary,UpcomingYahooSalary,TeamID,GlobalTeamID,FantasyDraftPlayerID,FantasyDraftName,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated,PlayerSeason,LatestNews
21773,ARI,26,Eno,Benjamin,RB,Active,69,207.00,1999-04-13T00:00:00,Arizona State,0,RB,TRUE,OFF,Eno Benjamin,21,Rookie,13-Apr-99,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21773.png,8,LAR,0,E.Benjamin,298.5,Scrambled,Scrambled,,,ARI,ARI,2020,12,288,FALSE,5,9,2,5,Scrambled,,307639,aebf7b65-da15-4499-b1af-6687fa50b2e4,,14372,,127393,,85762,974627,32892,Scrambled,Scrambled,,Scrambled,Eno Benjamin,Eno Benjamin,Eno Benjamin,5,Scrambled,Scrambled,FALSE,,,,1,1,,,8158654,http://cdn.usatsimg.com/api/download/?imageID=14692707,http://cdn.usatsimg.com/api/download/?imageID=14692712,2020-08-04T12:29:16,2020-08-04T12:29:57,,[]
18293,ARI,27,Kevin,Peterson,CB,Active,61,185.00,1994-03-22T00:00:00,Oklahoma State,7,DB,TRUE,DEF,Kevin Peterson,26,4th Season,22-Mar-94,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18293.png,8,LAR,0,K.Peterson,1385,Scrambled,Scrambled,3,156,ARI,CHI,2016,,,TRUE,5,11,2,,Scrambled,,304305,30e539c3-74dd-4a9a-9ebb-4bdd0f0d39f8,,11101,,56930,,,,29924,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158909,http://cdn.usatsimg.com/api/download/?imageID=14841059,http://cdn.usatsimg.com/api/download/?imageID=14841058,2020-08-28T11:18:14,2020-08-28T11:18:13,,[]
18521,ARI,28,Charles,Washington,FS,Active,61,192.00,1993-03-10T00:00:00,Fresno State,7,DB,TRUE,DEF,Charles Washington,27,4th Season,10-Mar-93,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18521.png,8,LAR,0,C.Washington,1417.4,Scrambled,Scrambled,2,157,ARI,DET,2016,,,TRUE,5,10,2,,Scrambled,,304501,7757384a-6b03-41fb-9c77-3c016a968d1c,,11341,609702,55316,,,,29781,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158983,http://cdn.usatsimg.com/api/download/?imageID=13210782,http://cdn.usatsimg.com/api/download/?imageID=13231792,2019-08-15T10:08:18,2019-08-19T13:05:58,,[]
19919,ARI,29,Chase,Edmonds,RB,Active,69,210.00,1996-04-13T00:00:00,Fordham,5,RB,TRUE,OFF,Chase Edmonds,24,3rd Season,13-Apr-96,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19919.png,8,LAR,0,C.Edmonds,135,Scrambled,Scrambled,3,3,ARI,ARI,2018,7,174,FALSE,5,9,2,5,Scrambled,,305916,d8d9b161-7ef4-42bf-89b7-7edf806a0ad1,13255,12667,832900,86068,,83081,832900,31104,Scrambled,Scrambled,,Scrambled,Chase Edmonds,Chase Edmonds,Chase Edmonds,3,Scrambled,Scrambled,FALSE,,,,1,1,832900,Chase Edmonds,8158730,http://cdn.usatsimg.com/api/download/?imageID=15210595,http://cdn.usatsimg.com/api/download/?imageID=15210599,2020-11-18T15:30:00,2020-11-18T15:30:38,,[]
21941,ARI,30,Chris,Miller,FS,Practice Squad,61,180.00,1997-10-06T00:00:00,Baylor,0,DB,TRUE,DEF,Chris Miller,23,Rookie,6-Oct-97,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21941.png,8,LAR,0,C.Miller,2411.7,Scrambled,Scrambled,,,ARI,SEA,2020,,,TRUE,5,11,2,,Scrambled,,307616,2d969b4e-4da9-4bf6-abd7-02c5e607c080,,14692,,121575,,,,33287,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158874,http://cdn.usatsimg.com/api/download/?imageID=14883350,http://cdn.usatsimg.com/api/download/?imageID=14883353,2020-09-05T16:15:06,2020-09-05T16:15:42,,[]
15011,ARI,31,Chris,Banjo,FS,Active,61,207.00,1990-02-26T00:00:00,Southern Methodist,12,DB,TRUE,DEF,Chris Banjo,30,7th Season,26-Feb-90,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15011.png,8,LAR,0,C.Banjo,950.1,Scrambled,Scrambled,3,158,ARI,JAX,2013,,,TRUE,5,10,2,,Scrambled,,300825,6c7704c2-f833-46aa-9f9c-d975d5ad1297,,9101,460828,37360,14714,,,26621,Scrambled,Scrambled,,Scrambled,,Chris Banjo,Chris Banjo,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158641,http://cdn.usatsimg.com/api/download/?imageID=15210739,http://cdn.usatsimg.com/api/download/?imageID=15210740,2020-11-18T16:16:44,2020-11-18T16:17:01,,[]
18927,ARI,32,Budda,Baker,FS,Active,61,195.00,1996-01-10T00:00:00,Washington,7,DB,TRUE,DEF,Budda Baker,25,4th Season,10-Jan-96,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18927.png,8,LAR,0,B.Baker,1477.1,Scrambled,Scrambled,2,158,ARI,ARI,2017,3,47,FALSE,5,10,2,,Scrambled,,304717,5ce20f3e-0f02-4f53-a2ef-5b076361f2b1,12278,11986,,84314,,,837805,30149,Scrambled,Scrambled,,Scrambled,,Budda Baker,Budda Baker,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158638,http://cdn.usatsimg.com/api/download/?imageID=10412556,http://cdn.usatsimg.com/api/download/?imageID=10427642,2017-11-14T22:07:40,2017-11-20T17:34:33,,[]
20888,ARI,33,Byron,Murphy Jr.,CB,Active,61,190.00,1998-01-18T00:00:00,Washington,3,DB,TRUE,DEF,Byron Murphy Jr.,23,2nd Season,18-Jan-98,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20888.png,8,LAR,0,B.Murphy Jr.,2057.3,Scrambled,Scrambled,2,161,ARI,ARI,2019,3,43,FALSE,5,11,2,,Scrambled,,306753,c025b513-9431-4097-bc25-9777bf08f846,14067,13560,,123271,,,,31865,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158884,http://cdn.usatsimg.com/api/download/?imageID=14971462,http://cdn.usatsimg.com/api/download/?imageID=14971465,2020-09-23T18:18:45,2020-09-23T18:19:17,,[]
21635,ARI,34,Jalen,Thompson,SS,Active,61,190.00,1998-07-18T00:00:00,Washington State,3,DB,TRUE,DEF,Jalen Thompson,22,2nd Season,18-Jul-98,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21635.png,8,LAR,0,J.Thompson,2298.8,Scrambled,Scrambled,3,161,ARI,ARI,2019,,,TRUE,5,11,2,,Scrambled,,307533,56992f39-70e7-4b6a-86da-0a4776504e7a,14803,14330,910649,123358,,,,32623,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158958,http://cdn.usatsimg.com/api/download/?imageID=14856452,http://cdn.usatsimg.com/api/download/?imageID=14856454,2020-08-30T09:14:11,2020-08-30T09:14:48,,[]
21251,ARI,35,Picasso,Nelson Jr.,CB,Practice Squad,61,193.00,1996-04-15T00:00:00,Southern Mississippi,2,DB,TRUE,DEF,Picasso Nelson Jr.,24,1st Season,15-Apr-96,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21251.png,8,LAR,0,P.Nelson Jr.,2214.4,Scrambled,Scrambled,,,ARI,JAX,2019,,,TRUE,5,10,2,,Scrambled,,307041,cff07c85-137a-4496-8df9-4f96f68f1318,,14032,,85177,,,,32095,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158894,,,,,,[]
13135,ARI,36,Prince,Amukamara,CB,Practice Squad,72,204.00,1989-06-06T00:00:00,Nebraska,13,DB,TRUE,DEF,Prince Amukamara,31,10th Season,6-Jun-89,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13135.png,8,LAR,0,P.Amukamara,841.1,Scrambled,Scrambled,,,ARI,NYG,2011,2,25,FALSE,6,0,2,,Scrambled,,300581,f1879cfa-4c07-4140-9da0-c7ebe9af2dfd,6494,7509,,35480,15052,,,24806,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,6434307,http://cdn.usatsimg.com/api/download/?imageID=10466895,http://cdn.usatsimg.com/api/download/?imageID=10835971,2017-12-08T19:12:43,2018-05-14T09:26:43,,[]
18253,ARI,37,D.J.,Foster,RB,Active,72,205.00,1993-11-22T00:00:00,Arizona State,8,RB,TRUE,OFF,D.J. Foster,27,5th Season,22-Nov-93,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18253.png,8,LAR,0,D.Foster,739.9,Scrambled,Scrambled,,,ARI,NE,2016,,,TRUE,6,0,2,5,Scrambled,,304265,39d12962-65a4-4107-8924-56f48fce31ef,11565,11004,652764,56888,,29183,652764,29872,Scrambled,Scrambled,,Scrambled,D.J. Foster,D.J. Foster,D.J. Foster,7,Scrambled,Scrambled,FALSE,,,,1,1,652764,D.J. Foster,8158743,http://cdn.usatsimg.com/api/download/?imageID=10412500,http://cdn.usatsimg.com/api/download/?imageID=10427418,2017-11-14T22:06:55,2017-11-20T17:24:23,,[]
21782,ARI,38,Jonathan,Ward,RB,Active,72,202.00,1997-09-30T00:00:00,Central Michigan,0,RB,TRUE,OFF,Jonathan Ward,23,Rookie,30-Sep-97,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21782.png,8,LAR,0,J.Ward,,Scrambled,Scrambled,5,3,ARI,ARI,2020,,,TRUE,6,0,2,5,Scrambled,,308308,1dc6b133-355f-451e-856f-d02839681578,,15106,,121961,,69068,912553,33088,Scrambled,Scrambled,,Scrambled,Jonathan Ward,Jonathan Ward,Jonathan Ward,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158975,http://cdn.usatsimg.com/api/download/?imageID=15155918,http://cdn.usatsimg.com/api/download/?imageID=15155919,2020-11-03T19:09:34,2020-11-03T19:10:03,,[]
22171,ARI,39,Jace,Whittaker,CB,Practice Squad,61,185.00,1995-07-16T00:00:00,Arizona,0,DB,TRUE,DEF,Jace Whittaker,25,Rookie,16-Jul-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22171.png,8,LAR,0,J.Whittaker,,Scrambled,Scrambled,,,ARI,ARI,2020,,,TRUE,5,11,2,,Scrambled,,307728,528bf5c9-1d23-40c3-adda-df21f8f0e2ab,,14793,,92993,,,,33089,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158995,,,,,,[]
18003,ARI,41,Kenyan,Drake,RB,Active,73,211.00,1994-01-26T00:00:00,Alabama,8,RB,TRUE,OFF,Kenyan Drake,27,5th Season,26-Jan-94,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18003.png,8,LAR,0,K.Drake,19.7,Scrambled,Scrambled,2,3,ARI,MIA,2016,5,95,FALSE,6,1,2,5,Scrambled,,304000,a0b93053-d349-4dd1-a840-24577102699b,11263,11002,694588,56462,,30989,694588,29307,Scrambled,Scrambled,,Scrambled,Kenyan Drake,Kenyan Drake,Kenyan Drake,2,Scrambled,Scrambled,FALSE,,,,1,1,694588,Kenyan Drake,8158727,http://cdn.usatsimg.com/api/download/?imageID=15465274,http://cdn.usatsimg.com/api/download/?imageID=15465275,2021-01-21T17:51:06,2021-01-21T17:51:22,,[]
16397,ARI,42,Devon,Kennard,OLB,Active,75,256.00,1991-06-24T00:00:00,USC,12,LB,TRUE,DEF,Devon Kennard,29,7th Season,24-Jun-91,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16397.png,8,LAR,0,D.Kennard,1069.6,Scrambled,Scrambled,3,153,ARI,NYG,2014,8,226,FALSE,6,3,2,,Scrambled,,301699,036131ed-3862-4f06-8379-084d3b2352d5,9682,9377,510152,41115,11762,,,27702,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158834,http://cdn.usatsimg.com/api/download/?imageID=13412036,http://cdn.usatsimg.com/api/download/?imageID=13421751,2019-09-25T12:56:45,2019-09-27T15:56:23,,[]
18909,ARI,43,Haason,Reddick,OLB,Active,73,235.00,1994-09-22T00:00:00,Temple,7,LB,TRUE,DEF,Haason Reddick,26,4th Season,22-Sep-94,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18909.png,8,LAR,0,H.Reddick,1460.2,Scrambled,Scrambled,2,154,ARI,ARI,2017,2,17,FALSE,6,1,2,,Scrambled,,304700,ee399a97-6868-4db1-9381-09073914c2d6,12228,11937,,61231,,,,30126,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158919,http://cdn.usatsimg.com/api/download/?imageID=15465346,http://cdn.usatsimg.com/api/download/?imageID=15465360,2021-01-21T17:56:34,2021-01-21T17:56:54,,[]
16819,ARI,44,Markus,Golden,OLB,Active,75,260.00,1991-03-13T00:00:00,Missouri,10,LB,TRUE,DEF,Markus Golden,29,6th Season,13-Mar-91,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16819.png,8,LAR,0,M.Golden,1144.8,Scrambled,Scrambled,2,153,ARI,ARI,2015,3,75,FALSE,6,3,2,,Scrambled,,303607,78eb0872-fff0-4fc2-94ee-6a5c518ecaa5,10480,10329,,59782,,,,28446,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158782,http://cdn.usatsimg.com/api/download/?imageID=9569925,http://cdn.usatsimg.com/api/download/?imageID=10839448,2016-09-27T18:47:30,2018-05-16T13:57:32,,[]
20085,ARI,45,Dennis,Gardeck,ILB,Active,72,232.00,1994-08-09T00:00:00,Sioux Falls,5,LB,TRUE,DEF,Dennis Gardeck,26,3rd Season,9-Aug-94,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20085.png,8,LAR,0,D.Gardeck,1839.3,Scrambled,Scrambled,5,149,ARI,ARI,2018,,,TRUE,6,0,2,,Scrambled,,306187,48700b7b-210c-4ced-9c57-3e21162e7752,,13210,,132786,,,,31299,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158772,http://cdn.usatsimg.com/api/download/?imageID=12069841,http://cdn.usatsimg.com/api/download/?imageID=12145323,2019-01-28T13:02:52,2019-02-11T12:53:19,,[]
14042,ARI,46,Aaron,Brewer,LS,Active,77,232.00,1990-07-05T04:00:00,San Diego State,12,LS,TRUE,ST,Aaron Brewer,30,9th Season,5-Jul-90,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14042.png,8,LAR,0,A.Brewer,,Scrambled,Scrambled,,,ARI,DEN,2012,,,TRUE,6,5,2,14,Scrambled,,300224,99149c69-e14f-4e05-9c3a-8ae7e3b1f00b,,8543,,39239,13988,,463365,25976,Scrambled,Scrambled,,Scrambled,,Aaron Brewer,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158667,http://cdn.usatsimg.com/api/download/?imageID=15373774,http://cdn.usatsimg.com/api/download/?imageID=15373775,2020-12-29T15:46:26,2020-12-29T15:46:45,,[]
22281,ARI,47,Donald,Rutledge,S,Practice Squad,73,210.00,1997-05-22T00:00:00,Georgia Southern,0,DB,TRUE,DEF,Donald Rutledge,23,Rookie,22-May-97,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,8,JAX,0,D.Rutledge,2554.5,Scrambled,Scrambled,,,ARI,IND,2020,,,TRUE,6,1,40,,Scrambled,,308621,b4a1df84-9467-48b0-bf65-053744916892,,14936,,143533,,,,33218,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,6499796,,,,,,[]
20088,ARI,47,Ezekiel,Turner,ILB,Active,74,214.00,1996-06-09T00:00:00,Washington,5,LB,TRUE,DEF,Ezekiel Turner,24,3rd Season,9-Jun-96,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20088.png,8,LAR,0,E.Turner,1841.9,Scrambled,Scrambled,5,151,ARI,ARI,2018,,,TRUE,6,2,2,,Scrambled,,306188,83849bc5-0b6c-4c76-b622-9c7042758e97,,13222,,92440,,,,31324,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158963,http://cdn.usatsimg.com/api/download/?imageID=14694288,http://cdn.usatsimg.com/api/download/?imageID=14694289,2020-08-04T17:44:14,2020-08-04T17:44:44,,[]
22004,ARI,48,Isaiah,Simmons,LB,Active,76,238.00,1998-07-26T00:00:00,Clemson,0,LB,TRUE,DEF,Isaiah Simmons,22,Rookie,26-Jul-98,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22004.png,8,LAR,0,I.Simmons,2438.9,Scrambled,Scrambled,3,151,ARI,ARI,2020,2,10,FALSE,6,4,2,,Scrambled,,307849,b87d80b7-f129-4f3d-938a-1272f8122589,14927,14525,,119139,,,,32678,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158940,http://cdn.usatsimg.com/api/download/?imageID=14692823,http://cdn.usatsimg.com/api/download/?imageID=14692822,2020-08-04T13:10:16,2020-08-04T13:10:15,,[]
19965,ARI,49,Kylie,Fitts,OLB,Active,76,260.00,1994-10-11T00:00:00,Utah,5,LB,TRUE,DEF,Kylie Fitts,26,3rd Season,11-Oct-94,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19965.png,8,LAR,0,K.Fitts,1783.5,Scrambled,Scrambled,3,149,ARI,CHI,2018,10,235,FALSE,6,4,2,,Scrambled,,305957,ec198436-31b1-458e-a47b-9d1cd134300f,,12823,732931,76630,,,,31151,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158732,http://cdn.usatsimg.com/api/download/?imageID=12054768,http://cdn.usatsimg.com/api/download/?imageID=14692737,2019-01-25T15:01:59,2020-08-04T12:44:45,,[]
22002,ARI,50,Evan,Weaver,LB,Practice Squad,75,240.00,1998-08-11T00:00:00,California,0,LB,TRUE,DEF,Evan Weaver,22,Rookie,11-Aug-98,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22002.png,8,LAR,0,E.Weaver,2436.3,Scrambled,Scrambled,,,ARI,ARI,2020,10,262,FALSE,6,3,2,,Scrambled,,307641,41dabf34-2055-4420-8aef-c222d7df48e6,,14752,,119449,,,,32872,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158985,http://cdn.usatsimg.com/api/download/?imageID=14856443,http://cdn.usatsimg.com/api/download/?imageID=14856448,2020-08-30T09:12:50,2020-08-30T09:13:16,,[]
19071,ARI,51,Tanner,Vallejo,ILB,Active,73,230.00,1994-12-16T00:00:00,Boise State,7,LB,TRUE,DEF,Tanner Vallejo,26,4th Season,16-Dec-94,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19071.png,8,LAR,0,T.Vallejo,1574.5,Scrambled,Scrambled,3,152,ARI,BUF,2017,10,253,FALSE,6,1,2,,Scrambled,,304782,23f29e42-92e5-41b2-88eb-b9fb17a0eede,,11982,728845,74646,,,,30308,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158965,http://cdn.usatsimg.com/api/download/?imageID=14856451,http://cdn.usatsimg.com/api/download/?imageID=14856450,2020-08-30T09:14:09,2020-08-30T09:13:40,,[]
19898,ARI,52,Mason,Cole,C,Active,77,292.00,1996-03-28T00:00:00,Michigan,5,OL,TRUE,OFF,Mason Cole,24,3rd Season,28-Mar-96,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19898.png,8,LAR,0,M.Cole,,Scrambled,Scrambled,2,138,ARI,ARI,2018,5,126,FALSE,6,5,2,,Scrambled,,305896,53d25371-e3ce-4030-8d0a-82def5cdc600,,12795,,83400,,,,31067,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158706,http://cdn.usatsimg.com/api/download/?imageID=11221601,http://cdn.usatsimg.com/api/download/?imageID=11221600,2018-09-10T20:08:13,2018-09-10T20:08:12,,[]
20763,ARI,53,Lamont,Gaillard,C,Active,75,305.00,1996-02-08T00:00:00,Georgia,3,OL,TRUE,OFF,Lamont Gaillard,25,2nd Season,8-Feb-96,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20763.png,8,LAR,0,L.Gaillard,,Scrambled,Scrambled,3,138,ARI,ARI,2019,10,232,FALSE,6,3,2,,Scrambled,,306892,0c8b0581-9ed2-488b-bcaa-ef783261dfd1,,13678,,82795,,,,32011,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158753,http://cdn.usatsimg.com/api/download/?imageID=13118238,http://cdn.usatsimg.com/api/download/?imageID=13231970,2019-07-29T15:26:55,2019-08-19T13:12:04,,[]
13749,ARI,55,Chandler,Jones,OLB,Injured Reserve,77,265.00,1990-02-27T00:00:00,Syracuse,12,LB,TRUE,DEF,Chandler Jones,30,9th Season,27-Feb-90,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13749.png,8,LAR,0,C.Jones,863.2,Scrambled,Scrambled,2,149,ARI,NE,2012,2,27,FALSE,6,5,2,,Scrambled,,301543,5197def5-f444-4561-ad28-7aac10dc748e,7429,8140,,38258,12734,,465583,25731,Scrambled,Scrambled,2020-10-15T00:00:00,Scrambled,,Chandler Jones,Chandler Jones,,Scrambled,Scrambled,TRUE,,,,1,1,,,8158819,http://cdn.usatsimg.com/api/download/?imageID=13154680,http://cdn.usatsimg.com/api/download/?imageID=13231973,2019-08-05T09:56:56,2019-08-19T13:12:10,,[]
22383,ARI,56,Reggie,Walker,OLB,Practice Squad,74,250.00,1996-04-22T00:00:00,Kansas State,0,LB,TRUE,DEF,Reggie Walker,24,Rookie,22-Apr-96,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22383.png,8,LAR,0,R.Walker,2596,Scrambled,Scrambled,,,ARI,ARI,2020,,,TRUE,6,2,2,,Scrambled,,308328,75513062-bfe5-4e32-af04-04a805c0fd8d,,15102,,90774,,,,33086,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158969,http://cdn.usatsimg.com/api/download/?imageID=14694258,http://cdn.usatsimg.com/api/download/?imageID=14694259,2020-08-04T17:38:44,2020-08-04T17:38:46,,[]
19433,ARI,56,Isaiah,Irving,OLB,Active,75,254.00,1994-06-09T00:00:00,San Jose State,7,LB,TRUE,DEF,Isaiah Irving,26,4th Season,9-Jun-94,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19433.png,8,LAR,0,I.Irving,1644.6,Scrambled,Scrambled,3,154,ARI,CHI,2017,,,TRUE,6,3,2,,Scrambled,,305388,983aee62-70d8-4d39-a857-da6fee82bef1,,12445,,73464,,,,30722,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158808,,,,,,[]
16845,ARI,58,Jordan,Hicks,ILB,Active,73,236.00,1992-06-27T00:00:00,Texas,10,LB,TRUE,DEF,Jordan Hicks,28,6th Season,27-Jun-92,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16845.png,8,LAR,0,J.Hicks,1150,Scrambled,Scrambled,2,152,ARI,PHI,2015,5,109,FALSE,6,1,2,,Scrambled,,303372,4f090881-03fc-4a34-b02f-fd1df1e411de,10489,10452,,49726,,,,28472,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158792,http://cdn.usatsimg.com/api/download/?imageID=15465307,http://cdn.usatsimg.com/api/download/?imageID=15465310,2021-01-21T17:53:56,2021-01-21T17:54:15,,[]
18037,ARI,59,De'Vondre,Campbell,OLB,Active,76,232.00,1993-07-01T00:00:00,Minnesota,8,LB,TRUE,DEF,De'Vondre Campbell,27,5th Season,1-Jul-93,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18037.png,8,LAR,0,D.Campbell,1311,Scrambled,Scrambled,2,151,ARI,ATL,2016,7,149,FALSE,6,4,2,,Scrambled,,304041,25a643a9-3b59-4739-8430-2713a818fb69,,10935,,76137,,,,29349,Scrambled,Scrambled,,Scrambled,,De'Vondre Campbell,De'Vondre Campbell,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158700,http://cdn.usatsimg.com/api/download/?imageID=10311419,http://cdn.usatsimg.com/api/download/?imageID=10370508,2017-09-27T19:42:43,2017-10-26T17:53:08,,[]
21160,ARI,60,Koda,Martin,G,Practice Squad,78,304.00,1995-08-21T00:00:00,Syracuse,3,OL,TRUE,OFF,Koda Martin,25,2nd Season,21-Aug-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,8,LAR,0,K.Martin,,Scrambled,Scrambled,,,ARI,LAC,2019,,,TRUE,6,6,2,,Scrambled,,307293,1dc22599-4ce9-49c2-bc8a-179a50e13cc1,,13963,,85333,,,,32546,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,1,1,,,8158861,,,,,,[]
